,name,market_capitalization_USD,price,country
3825,TransMedics Group,1770000000,56,USA
3826,Sonic Automotive,1770000000,49,USA
3827,LifeStance Health Group,1770000000,5,USA
3828,Ryman Healthcare,1770000000,4,New Zealand
3829,Immofinanz,1770000000,13,Austria
3830,Exclusive Networks,1770000000,19,France
3831,Melco International Development,1760000000,1,Hong Kong
3832,Pfeiffer Vacuum,1760000000,179,Germany
3833,XPEL,1760000000,64,USA
3834,Hercules Capital,1760000000,14,USA
3835,TAV Airports Holding,1760000000,5,Turkey
3836,PROCEPT BioRobotics,1750000000,39,USA
3837,Mueller Water Products,1750000000,11,USA
3838,Victrex,1750000000,20,UK
3839,E2open,1750000000,6,USA
3840,Shinsegae,1740000000,178,S. Korea
3841,Robertet,1740000000,805,France
3842,AJ Bell,1740000000,4,UK
3843,Century Communities,1740000000,55,USA
3844,Genesis Energy,1740000000,2,New Zealand
3845,Winnebago Industries,1740000000,57,USA
3846,H&E Equipment Services,1740000000,48,USA
3847,FB Financial,1740000000,37,USA
3848,Usiminas,1740000000,1,Brazil
3849,Olav Thon,1730000000,17,Norway
3850,NorthWest Healthcare Properties REIT,1730000000,7,Canada
3851,Peab,1730000000,6,Sweden
3852,Aktieselskabet Schouw & Co.,1730000000,73,Denmark
3853,Radico Khaitan,1730000000,13,India
3854,Labrador Iron Ore Royalty Corp.,1730000000,27,Canada
3855,Oceaneering International,1730000000,17,USA
3856,CJ Group,1730000000,63,S. Korea
3857,Sandstorm Gold,1730000000,6,Canada
3858,ImmunityBio,1730000000,4,USA
3859,DigitalBridge Group,1730000000,11,USA
3860,RLJ Lodging Trust,1730000000,11,USA
3861,Pebblebrook Hotel Trust,1720000000,13,USA
3862,InterDigital,1720000000,58,USA
3863,NW Natural,1720000000,49,USA
3864,Redington India,1720000000,2,India
3865,Hongkong and Shanghai Hotels,1720000000,1,Hong Kong
3866,Duck Creek Technologies,1720000000,13,USA
3867,HPH Trust (Hutchison Port),1720000000,0,Singapore
3868,Tabcorp,1720000000,1,Australia
3869,Ratnamani Metals & Tubes,1720000000,25,India
3870,Energix Renewable Energies,1720000000,3,Israel
3871,Air New Zealand,1710000000,0,New Zealand
3872,Forbo Holding,1710000000,1207,Switzerland
3873,Toyo Tire,1710000000,11,Japan
3874,SpringWorks Therapeutics,1710000000,28,USA
3875,MONETA Money Bank,1710000000,3,Czech Republic
3876,Arcos Dorados Holdings,1710000000,8,Uruguay
3877,Tamarack Valley Energy,1710000000,3,Canada
3878,Fairfax India Holdings,1710000000,12,Canada
3879,Hexaware Technologies,1710000000,6,India
3880,Superior Plus,1700000000,8,Canada
3881,Golden Ocean Group,1700000000,8,Bermuda
3882,BRP Group,1700000000,28,USA
3883,Great Eagle,1700000000,2,Hong Kong
3884,Pacira Biosciences,1700000000,37,USA
3885,LOTTE Corporation,1700000000,24,S. Korea
3886,Nagarro,1690000000,123,Germany
3887,TKH Group,1690000000,41,Netherlands
3888,Delek US,1690000000,24,USA
3889,Adtalem Global Education,1690000000,37,USA
3890,Tokai Carbon,1690000000,8,Japan
3891,eXp World Holdings,1690000000,11,USA
3892,ProKidney,1690000000,6,USA
3893,International Seaways,1690000000,35,USA
3894,Cannae Holdings,1690000000,22,USA
3895,Bank Danamon,1690000000,0,Indonesia
3896,World Fuel Services,1680000000,27,USA
3897,Sanoma,1680000000,10,Finland
3898,Kenon Holdings,1680000000,31,Singapore
3899,Diamondrock Hospitality Company,1680000000,8,USA
3900,NMI Holdings,1680000000,20,USA
3901,Zeta Global,1680000000,8,USA
3902,First Bancorp,1670000000,41,USA
3903,Bukalapak.com,1670000000,0,Indonesia
3904,DCM Shriram,1670000000,11,India
3905,First National Financial,1670000000,28,Canada
3906,Piramal Pharma,1670000000,1,India
3907,Vtech,1670000000,7,Hong Kong
3908,Aavas Financiers,1670000000,21,India
3909,GlobalData,1670000000,14,UK
3910,Methode Electronics,1660000000,46,USA
3911,Tenneco,1660000000,20,USA
3912,Sappi,1660000000,3,South Africa
3913,Bajaj Electricals,1660000000,14,India
3914,Shaftesbury,1660000000,4,UK
3915,MAG Silver,1660000000,17,Canada
3916,Freehold Royalties,1660000000,11,Canada
3917,Exchange Income Corporation,1660000000,39,Canada
3918,Santam,1660000000,15,South Africa
3919,TriCo Bancshares,1660000000,50,USA
3920,Eldorado Gold,1650000000,9,Canada
3921,The Bancorp,1650000000,30,USA
3922,StorageVault Canada,1650000000,4,Canada
3923,Lindsay Corporation,1650000000,150,USA
3924,Syndax Pharmaceuticals,1650000000,24,USA
3925,Veris Residential,1650000000,17,USA
3926,Custom Truck One Source,1650000000,7,USA
3927,Resolute Forest Products,1650000000,22,Canada
3928,Hanmi Pharmaceutical,1650000000,24,S. Korea
3929,National Bank Holdings,1640000000,43,USA
3930,Phreesia,1640000000,31,USA
3931,dormakaba,1640000000,395,Switzerland
3932,Intapp,1640000000,26,USA
3933,TF1,1640000000,8,France
3934,Trainline,1640000000,3,UK
3935,Provident Financial Services,1640000000,22,USA
3936,Q2,1640000000,29,USA
3937,SJVN,1640000000,0,India
3938,Wüstenrot & Württembergische,1630000000,17,Germany
3939,Flex Lng,1630000000,30,Bermuda
3940,MillerKnoll,1630000000,22,USA
3941,JYP Entertainment,1630000000,50,S. Korea
3942,Addus HomeCare,1630000000,101,USA
3943,TaskUs,1630000000,17,USA
3944,Prime Medicine,1630000000,17,USA
3945,InvenTrust Properties,1620000000,24,USA
3946,Top Glove,1620000000,0,Malaysia
3947,Redefine Properties,1620000000,0,South Africa
3948,Day One Biopharmaceuticals,1620000000,21,USA
3949,UCT (Ultra Clean Holdings),1620000000,36,USA
3950,Getty Images,1620000000,5,USA
3951,Birchcliff Energy,1620000000,6,Canada
3952,Revance Therapeutics,1620000000,20,USA
3953,Budimex,1620000000,64,Poland
3954,TTM Technologies,1620000000,16,USA
3955,Xencor,1610000000,27,USA
3956,Parex Resources,1610000000,15,Canada
3957,Chinook Therapeutics,1610000000,25,USA
3958,Knowles,1610000000,18,USA
3959,Cohu,1610000000,34,USA
3960,Agios Pharmaceuticals,1610000000,29,USA
3961,Marten Transport,1600000000,20,USA
3962,IDFC,1600000000,1,India
3963,EQB (Equitable Bank),1600000000,43,Canada
3964,Quilter,1600000000,1,UK
3965,Madison Square Garden,1600000000,47,USA
3966,Fortune REIT,1600000000,1,Hong Kong
3967,Veracyte,1600000000,22,USA
3968,Biotest,1600000000,45,Germany
3969,Seadrill,1600000000,32,Bermuda
3970,Herbalife,1600000000,16,USA
3971,Criteo,1600000000,27,France
3972,Getty Realty,1600000000,34,USA
3973,Minera Valparaíso,1600000000,13,Chile
3974,Revolve,1590000000,22,USA
3975,MYR Group,1590000000,96,USA
3976,IndiaMART,1590000000,53,India
3977,Sanofi India Limited,1590000000,69,India
3978,Shufersal,1590000000,6,Israel
3979,Zhejiang Jinke Tom Culture Industry,1590000000,0,China
3980,Hain Celestial,1590000000,18,USA
3981,CSI,1590000000,58,USA
3982,Jenoptik,1590000000,28,Germany
3983,billtrust (BTRS),1590000000,9,USA
3984,CommScope,1580000000,8,USA
3985,AAR,1580000000,46,USA
3986,Udemy,1580000000,11,USA
3987,Richelieu Hardware,1580000000,28,Canada
3988,Great Portland Estates,1580000000,6,UK
3989,Elme Communities,1580000000,18,USA
3990,Paragon 28,1580000000,21,USA
3991,TODA corp,1580000000,5,Japan
3992,Loma Negra,1580000000,7,Argentina
3993,Chambal Fertilisers,1570000000,4,India
3994,Mahindra CIE,1570000000,4,India
3995,KIOCL,1570000000,3,India
3996,Apollo Commercial Real Estate,1570000000,11,USA
3997,Elgi Equipments,1570000000,5,India
3998,City Union Bank,1570000000,2,India
3999,Hope Bancorp,1570000000,13,USA
4000,Brinker International,1570000000,36,USA
4001,Sandy Spring Bank,1570000000,35,USA
4002,Nuvalent,1570000000,28,USA
4003,Curevac,1570000000,8,Germany
4004,TG Therapeutics,1560000000,11,USA
4005,Westamerica Bancorporation,1560000000,58,USA
4006,Fila,1560000000,26,S. Korea
4007,Sally Beauty Holdings,1560000000,15,USA
4008,XD Inc.,1560000000,3,China
4009,Cargojet,1560000000,91,Canada
4010,Peyto Exploration & Development,1550000000,9,Canada
4011,Target Hospitality,1550000000,16,USA
4012,Oxford Industries,1550000000,99,USA
4013,Happiest Minds Technologies,1550000000,11,India
4014,Establishment Labs,1550000000,64,Costa Rica
4015,Infinera,1550000000,7,USA
4016,Granite Construction,1550000000,35,USA
4017,Evraz,1550000000,1,Russia
4018,Vivid Seats,1550000000,8,USA
4019,Horace Mann Educators,1540000000,38,USA
4020,LiveRamp,1540000000,23,USA
4021,Bystronic AG,1540000000,748,Switzerland
4022,Digital Turbine,1540000000,16,USA
4023,Montauk Renewables,1540000000,11,USA
4024,Kingsoft Cloud,1540000000,5,China
4025,Nokian Tyres,1540000000,11,Finland
4026,Ballard Power Systems,1530000000,5,Canada
4027,Rocket Pharmaceuticals,1530000000,19,USA
4028,Borregaard,1530000000,15,Norway
4029,Hillman Solutions,1530000000,8,USA
4030,Life Healthcare Group,1520000000,1,South Africa
4031,Galaxy Digital Holdings,1520000000,3,USA
4032,Arcellx,1520000000,34,USA
4033,Laureate Education,1520000000,10,USA
4034,Secure Energy Services,1520000000,5,Canada
4035,Nongshim,1520000000,264,S. Korea
4036,Jindal Stainless,1520000000,3,India
4037,HBM Healthcare Investments,1520000000,219,Switzerland
4038,Owens & Minor,1520000000,20,USA
4039,Stellar Bancorp,1520000000,29,USA
4040,Grayscale Bitcoin Trust,1520000000,9,USA
4041,Getnet,1510000000,2,Brazil
4042,Super Group,1510000000,3,Guernsey
4043,Veritiv,1510000000,112,USA
4044,Indian Energy Exchange,1510000000,2,India
4045,KEC International,1510000000,6,India
4046,Vaisala,1510000000,42,Finland
4047,DSME (Daewoo Shipbuilding),1510000000,14,S. Korea
4048,Xenia Hotels & Resorts,1510000000,13,USA
4049,Shikun & Binui,1510000000,3,Israel
4050,Bank of N. T. Butterfield & Son,1500000000,30,Bermuda
4051,Veritex Holdings,1500000000,28,USA
4052,Model N,1500000000,40,USA
4053,KAR Auction Services,1500000000,14,USA
4054,First National of Nebraska,1500000000,13305,USA
4055,Enghouse Systems,1500000000,27,Canada
4056,Oatly,1500000000,3,Sweden
4057,Sihanoukville Autonomous Port,1500000000,3,Cambodia
4058,Kymera Therapeutics,1490000000,27,USA
4059,SolarWinds,1490000000,9,USA
4060,Upwork,1490000000,11,USA
4061,Trisura Group,1490000000,33,Canada
4062,DeNA,1490000000,13,Japan
4063,ADTRAN,1490000000,19,USA
4064,Talos Energy,1490000000,18,USA
4065,Yanlord,1490000000,1,Singapore
4066,Corporación América Airports,1490000000,9,Luxembourg
4067,Chartwell Retirement Residences,1490000000,6,Canada
4068,Jastrzebska Spólka Weglowa,1490000000,13,Poland
4069,Diversey,1490000000,5,UK
4070,Monarch Casino & Resort,1490000000,79,USA
4071,LegalZoom,1480000000,8,USA
4072,Triumph Bancorp,1480000000,59,USA
4073,Tecnoglass,1480000000,31,Colombia
4074,EverCommerce,1480000000,8,USA
4075,Asahi India Glass,1480000000,6,India
4076,BGC Partners,1480000000,4,USA
4077,Virtus Investment Partners,1480000000,205,USA
4078,Monro,1470000000,47,USA
4079,DICE Therapeutics,1470000000,31,USA
4080,Momentum Metropolitan,1470000000,1,South Africa
4081,Meridian Bioscience,1470000000,34,USA
4082,K92 Mining,1460000000,6,Canada
4083,Viaplay Group,1460000000,19,Sweden
4084,VIZIO,1460000000,8,USA
4085,Fever-Tree Drinks,1460000000,13,UK
4086,Vista Outdoor,1460000000,26,USA
4087,Gibraltar Industries,1460000000,47,USA
4088,Formosa Taffeta,1460000000,1,Taiwan
4089,Sheela Foam,1460000000,15,India
4090,Sixth Street Specialty Lending,1460000000,18,USA
4091,Grosvenor Capital Management,1460000000,8,USA
4092,Transaction Capital,1460000000,2,South Africa
4093,Cytek Biosciences,1460000000,11,USA
4094,Clearfield,1460000000,96,USA
4095,Deciphera Pharmaceuticals,1460000000,22,USA
4096,Harmonic,1460000000,14,USA
4097,Suzlon,1460000000,0,India
4098,Kinetik,1450000000,32,USA
4099,Guaranty Trust Bank,1450000000,2,Nigeria
4100,Dis-Chem Pharmacies,1450000000,2,South Africa
4101,Hudbay Minerals,1450000000,6,Canada
4102,LTC Properties,1450000000,36,USA
4103,Gulfport Energy,1450000000,76,USA
4104,Bodycote,1450000000,8,UK
4105,Sterling Check,1450000000,15,USA
4106,Jack in the Box,1450000000,70,USA
4107,PMetal (Press Metal Aluminium),1450000000,1,Malaysia
4108,Acadia Realty Trust,1450000000,15,USA
4109,AVI Limited,1450000000,4,South Africa
4110,Chimera Investment Corporation,1450000000,6,USA
4111,Enerpac Tool Group,1440000000,25,USA
4112,Andlauer Healthcare Group,1440000000,35,Canada
4113,Inter Cars,1440000000,102,Poland
4114,Uranium Energy,1440000000,4,USA
4115,Glenmark Pharmaceuticals,1440000000,5,India
4116,Integral Ad Science,1440000000,9,USA
4117,Eagle Bancorp,1440000000,45,USA
4118,Patrick Industries,1440000000,64,USA
4119,Corsair Gaming,1440000000,14,USA
4120,BASF India,1430000000,33,India
4121,Archrock,1430000000,9,USA
4122,3R Petroleum,1430000000,7,Brazil
4123,Twist Bioscience,1430000000,25,USA
4124,Deutsche EuroShop,1430000000,23,Germany
4125,Arhaus,1430000000,10,USA
4126,Embecta,1430000000,25,USA
4127,Luminar Technologies,1430000000,4,USA
4128,Perimeter Solutions,1430000000,9,USA
4129,Mirion Technologies,1430000000,7,USA
4130,Savills,1430000000,10,UK
4131,Nabors Industries,1430000000,152,Bermuda
4132,Helios Towers,1420000000,1,UK
4133,Janus International Group,1420000000,10,USA
4134,Jasa Marga,1420000000,0,Indonesia
4135,Aurora Innovation,1420000000,1,USA
4136,Poshmark,1410000000,18,USA
4137,Killam Apartment REIT,1410000000,12,Canada
4138,CDSL,1410000000,14,India
4139,Marcus & Millichap,1410000000,36,USA
4140,Nevro,1410000000,40,USA
4141,NH Hotel Group,1410000000,3,Spain
4142,Textainer Group,1410000000,31,Bermuda
4143,Middlesex Water Company,1410000000,80,USA
4144,Recursion Pharmaceuticals,1410000000,7,USA
4145,Scandinavian Tobacco Group,1410000000,16,Denmark
4146,Construction Partners,1400000000,27,USA
4147,Blue Star,1400000000,15,India
4148,Celestica,1400000000,11,Canada
4149,Sovos Brands,1390000000,14,USA
4150,YTL Corporation Berhad,1390000000,0,Malaysia
4151,UNITI,1390000000,6,USA
4152,Amphastar Pharmaceuticals,1390000000,29,USA
4153,Compass Diversified Holdings,1390000000,19,USA
4154,CenturyPly,1390000000,6,India
4155,Global Net Lease,1390000000,13,USA
4156,Uni-Select,1390000000,32,Canada
4157,Myriad Genetics,1390000000,16,USA
4158,RHI Magnesita,1390000000,29,Austria
4159,Alexander & Baldwin,1390000000,19,USA
4160,NLC India,1390000000,1,India
4161,Huron Consulting,1390000000,70,USA
4162,Pilot Corporation,1390000000,35,Japan
4163,Bank Islam Malaysia,1380000000,1,Malaysia
4164,K12,1380000000,32,USA
4165,Siam City Cement (INSEE),1380000000,5,Thailand
4166,Scholastic,1380000000,41,USA
4167,ACV Auctions,1380000000,9,USA
4168,Allegiant Air,1380000000,75,USA
4169,Live Oak Bank,1380000000,31,USA
4170,Berkshire Hills Bancorp,1380000000,31,USA
4171,Two Harbors Investment,1380000000,16,USA
4172,Montrose Environmental,1380000000,47,USA
4173,EQRx,1380000000,3,USA
4174,M/I Homes,1380000000,50,USA
4175,DHT Holdings,1380000000,8,Bermuda
4176,EchoStar,1380000000,17,USA
4177,Fiskars,1370000000,17,Finland
4178,GrafTech,1370000000,5,USA
4179,Ero Copper,1370000000,15,Canada
4180,YOOZOO Interactive,1370000000,2,China
4181,City Holding Company,1370000000,92,USA
4182,Hudson Pacific Properties,1370000000,10,USA
4183,First Busey,1360000000,25,USA
4184,Hornbach Holding,1360000000,86,Germany
4185,Paladin Energy,1360000000,0,Australia
4186,KRUK Spólka Akcyjna,1360000000,72,Poland
4187,InterRent Real Estate Investment Trust,1360000000,10,Canada
4188,Asseco,1360000000,16,Poland
4189,The Chefs' Warehouse,1360000000,36,USA
4190,Russel Metals,1360000000,22,Canada
4191,Magnite,1360000000,10,USA
4192,AT&S Austria Technologie & Systemtechnik,1360000000,35,Austria
4193,Par Pacific Holdings,1360000000,23,USA
4194,Paramount Group,1360000000,6,USA
4195,OSI Systems,1360000000,81,USA
4196,GAG Immobilien,1360000000,84,Germany
4197,Uponor,1360000000,19,Finland
4198,Rent-A-Center,1350000000,24,USA
4199,International Petroleum,1350000000,10,Canada
4200,Hindustan Copper,1350000000,1,India
4201,V-Guard Industries,1350000000,3,India
4202,CTS Corporation,1350000000,43,USA
4203,Trulieve Cannabis,1350000000,7,USA
4204,secunet,1350000000,209,Germany
4205,PRA Group,1350000000,35,USA
4206,SM Entertainment,1350000000,58,S. Korea
4207,NOW Inc.,1350000000,12,USA
4208,S&T Bancorp,1340000000,35,USA
4209,ModivCare,1340000000,95,USA
4210,The Beauty Health Company,1340000000,9,USA
4211,Arendals Fossekompani,1340000000,25,Norway
4212,Dynavax Technologies,1340000000,11,USA
4213,OFG Bancorp,1340000000,28,USA
4214,Summerset Holdings,1340000000,6,New Zealand
4215,Diagnosticos da America,1340000000,2,Brazil
4216,Bank für Tirol und Vorarlberg,1340000000,39,Austria
4217,Telephone and Data Systems,1340000000,12,USA
4218,EIH Limited,1340000000,2,India
4219,Finolex Industries,1340000000,2,India
4220,Amplitude,1340000000,12,USA
4221,SpareBank 1,1330000000,12,Norway
4222,Polenergia,1330000000,20,Poland
4223,Arcus Biosciences,1330000000,18,USA
4224,Vista Oil & Gas,1330000000,15,Mexico
4225,RBL Bank,1330000000,2,India
4226,Geo Group,1330000000,11,USA
4227,Alembic Pharmaceuticals,1330000000,7,India
4228,Mixi,1330000000,18,Japan
4229,Everi Holdings,1330000000,15,USA
4230,Kratos Defense & Security Solutions,1320000000,11,USA
4231,Genesis Energy L.P.,1320000000,11,USA
4232,First Commonwealth Financial Corp,1320000000,14,USA
4233,Calumet Specialty Products Partners,1320000000,17,USA
4234,1st Source,1320000000,54,USA
4235,Aris Water Solutions,1320000000,15,USA
4236,goeasy,1320000000,81,Canada
4237,Ladder Capital,1320000000,10,USA
4238,Utz Brands,1320000000,16,USA
4239,HiteJinro,1320000000,19,S. Korea
4240,Ottogi,1320000000,354,S. Korea
4241,CoreCivic,1320000000,11,USA
4242,Hipgnosis Songs Fund,1320000000,1,UK
4243,Avidity Biosciences,1310000000,20,USA
4244,iRobot,1310000000,48,USA
4245,TechTarget,1310000000,45,USA
4246,Atos,1310000000,12,France
4247,Planet Labs,1310000000,5,USA
4248,Keros Therapeutics,1310000000,48,USA
4249,Treace Medical Concepts,1310000000,24,USA
4250,Kaiser Aluminum,1310000000,82,USA
4251,Xometry,1310000000,28,USA
4252,Medifast,1300000000,120,USA
4253,MannKind Corp,1300000000,5,USA
4254,Centerra Gold,1300000000,6,Canada
4255,Universal Corporation,1300000000,53,USA
4256,Eurocommercial Properties,1300000000,25,Netherlands
4257,Travere Therapeutics,1300000000,20,USA
4258,Ourpalm,1300000000,0,China
4259,AMAG Austria Metall,1290000000,36,Austria
4260,Waterdrop Inc.,1290000000,3,China
4261,Meta Financial Group,1290000000,46,USA
4262,Afya,1290000000,14,Brazil
4263,Alkami Technology,1290000000,14,USA
4264,Saul Centers,1290000000,40,USA
4265,OceanFirst Financial,1290000000,22,USA
4266,Reata Pharmaceuticals,1290000000,35,USA
4267,Apollo Medical Holdings,1290000000,28,USA
4268,Schrödinger,1280000000,18,USA
4269,Perion Network,1280000000,29,Israel
4270,Fresh Del Monte Produce,1280000000,27,Cayman Islands
4271,GasLog,1280000000,24,Greece
4272,SFL Corp,1280000000,9,Bermuda
4273,Gamma Communications,1280000000,13,UK
4274,Orla Mining,1280000000,4,Canada
4275,Replimune,1280000000,26,USA
4276,FREYR Battery,1280000000,9,Luxembourg
4277,Iamgold,1280000000,3,Canada
4278,V2X,1280000000,42,USA
4279,FIGS,1270000000,8,USA
4280,CropEnergies,1270000000,15,Germany
4281,Ready Capital,1270000000,11,USA
4282,Precinct Properties,1270000000,1,New Zealand
4283,Federal Agricultural Mortgage,1270000000,121,USA
4284,P10,1270000000,11,USA
4285,Hims & Hers Health,1270000000,6,USA
4286,Mativ Holdings,1270000000,23,USA
4287,Veidekke,1270000000,10,Norway
4288,Safety Insurance,1270000000,86,USA
4289,RSA Insurance Group,1270000000,1,UK
4290,Wacker Neuson,1260000000,18,Germany
4291,Maytronics,1260000000,12,Israel
4292,TAG Immobilien,1260000000,7,Germany
4293,Geron,1260000000,3,USA
4294,ANGI Homeservices,1260000000,3,USA
4295,Aether Industries,1260000000,10,India
4296,Enovix,1260000000,8,USA
4297,The North West Company,1260000000,26,Canada
4298,Blucora,1260000000,26,USA
4299,Goosehead Insurance,1260000000,32,USA
4300,Hudco,1250000000,1,India
4301,Verve Therapeutics,1250000000,20,USA
4302,Kronos Worldwide,1250000000,10,USA
4303,Avanos Medical,1250000000,27,USA
4304,Standex,1250000000,105,USA
4305,Casino Guichard-Perrachon,1250000000,12,France
4306,Dime Community Bancshares,1250000000,33,USA
