,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
9081,hainan yedao (group),,,1211000000.0,,,china,,,
9082,thanachart capital public company,414000000.0,146000000.0,1207000000.0,,,thailand,,,
9083,hangzhou youngsun intelligent equipment,,,1209000000.0,,,china,,,
9084,nbcc (india),948000000.0,28000000.0,1212000000.0,,,india,https://en.wikipedia.org/wiki/nbcc_(india)_limited,,
9085,chefs' warehouse,1745000000.0,-4000000.0,1205000000.0,2712.0,,usa,,,
9086,nhn corporation,1439000000.0,87000000.0,1211000000.0,,,south korea,,,
9087,illimity bank,185000000.0,65000000.0,1209000000.0,,,italy,,,
9088,tbc bank group,526000000.0,282000000.0,1207000000.0,,,uk,https://en.wikipedia.org/wiki/tbc_bank,,
9089,gazit globe ltd,746000000.0,-202000000.0,1210000000.0,,,israel,,,
9090,shanghai maling aquarius,,,1205000000.0,,,china,,,
9091,oasis midstream partners lp,348000000.0,19000000.0,1205000000.0,,,usa,,,
9092,standard life private equity trust,124000000.0,111000000.0,1208000000.0,,,uk,,,
9093,hiconics eco-energy technology,,,1212000000.0,,,china,,,
9094,zhongnan red culture group,,,1211000000.0,,,china,,,
9095,mccarthy & stone,,,,,,uk,,,
9096,yabao pharmaceutical group co. ltd,,,1213000000.0,,,china,,,
9097,saregama india,73000000.0,19000000.0,1214000000.0,,,india,,,
9098,metropolitan bank holding,180000000.0,59000000.0,1206000000.0,202.0,,usa,,,
9099,portillo's inc.,534000000.0,-15000000.0,1208000000.0,,,usa,,,
9100,primecity investment,,,,,,cyprus,,,
9101,yatsen holding ltd,850000000.0,-224000000.0,1200000000.0,3355.0,,china,,,
9102,"butterfly network, inc.",62000000.0,-32000000.0,1197000000.0,463.0,,usa,,,
9103,"jacobio pharmaceuticals group co., ltd.",,,1201000000.0,,,china,,,
9104,"aveanna healthcare holdings, inc.",1678000000.0,-117000000.0,1201000000.0,42000.0,,usa,,,
9105,"hims & hers health, inc.",271000000.0,-107000000.0,1203000000.0,398.0,,usa,,,
9106,u.s. physical therapy,495000000.0,31000000.0,1200000000.0,5500.0,,usa,,,
9107,creditaccess grameen limited,319000000.0,45000000.0,1201000000.0,,,india,,,
9108,ratnamani metals & tubes,391000000.0,40000000.0,1203000000.0,2276.0,,india,,,
9109,texhong textile group,3859000000.0,391000000.0,1200000000.0,,,hong kong,,,
9110,megmilk snow brand,4075000000.0,88000000.0,1195000000.0,,,japan,https://en.wikipedia.org/wiki/snow_brand_milk_products,,
9111,shyam metalics and energy limited,1301000000.0,216000000.0,1200000000.0,,,india,,,
9112,yunnan lincang xinyuan germanium industry,,,1202000000.0,,,china,,,
9113,seabridge gold,0.0,1000000.0,1197000000.0,,,canada,,,
9114,objective corporation,73000000.0,13000000.0,1201000000.0,,,australia,,,
9115,sturm ruger & company,730000000.0,155000000.0,1197000000.0,1912.0,,usa,,,
9116,wesdome gold mines,201000000.0,101000000.0,1197000000.0,,,canada,,,
9117,changyuan group,,,1203000000.0,,,china,,,
9118,nexus ag,188000000.0,17000000.0,1200000000.0,,,germany,,,
9119,vina concha y toro,930000000.0,110000000.0,1201000000.0,,,chile,https://en.wikipedia.org/wiki/concha_y_toro,,
9120,third point investors limited,213000000.0,199000000.0,1196000000.0,,,uk guernsey,,,
9121,usi corporation,2371000000.0,172000000.0,1196000000.0,,,taiwan,,,
9122,mff capital investments,-167000000.0,-118000000.0,1195000000.0,,,australia,,,
9123,shanghai haixin group,,,1196000000.0,,,china,,,
9124,5i5j holding group,,,1203000000.0,,,china,,,
9125,l1 long short fund,165000000.0,98000000.0,1195000000.0,,,australia,,,
9126,changying xinzhi technology,,,1199000000.0,,,china,,,
9127,"d&l industries, inc.",,,1199000000.0,,,philippines,,,
9128,guangdong ellington electronics technology,,,1202000000.0,,,china,,,
9129,hunan baili engineering sci&tech,,,1202000000.0,,,china,,,
9130,shanghai industrial development,,,1200000000.0,,,china,,,
9131,"accel entertainment, inc.",734000000.0,31000000.0,1199000000.0,770.0,,usa,,,
9132,zheshang development group,,,1201000000.0,,,china,,,
9133,apogee enterprises,1313000000.0,3000000.0,1197000000.0,5500.0,,usa,,,
9134,"nanjing vishee medical technology co., ltd",,,1199000000.0,,,china,,,
9135,nb private equity partners limited,473000000.0,462000000.0,1195000000.0,,,guernsey,,,
9136,pt bentoel internasional investama tbk,,,,,,indonesia,,,
9137,vinacapital vietnam opportunity fund ld,543000000.0,540000000.0,1197000000.0,,,uk guernsey,,,
9138,future corporation,355000000.0,46000000.0,1195000000.0,,,japan,,,
9139,lig nex1,1363000000.0,79000000.0,1203000000.0,,,south korea,,,
9140,hunan jiudian pharmaceutical,,,1199000000.0,,,china,,,
9141,amphastar pharmaceuticals,437000000.0,62000000.0,1199000000.0,1761.0,,usa,,,
9142,shandong weida machinery,,,1197000000.0,,,china,,,
9143,crinetics pharmaceuticals,1000000.0,-107000000.0,1203000000.0,143.0,,usa,,,
9144,baosheng science and technology innovation,,,1195000000.0,,,china,,,
9145,jiangxi geto new materials corporation limited,,,1196000000.0,,,china,,,
9146,"jiangxi black cat carbon black inc.,ltd",,,1203000000.0,,,china,,,
9147,suzlon energy,816000000.0,-25000000.0,1198000000.0,,,india,,,
9148,calumet specialty products partners,3148000000.0,-254000000.0,1195000000.0,1450.0,,usa,,,
9149,vado,,,1200000000.0,,,,,,
9150,powerlong commercial management holdings limited,,,1185000000.0,,,china,,,
9151,arezzo industria e comercio,,,1191000000.0,,,brazil,,,
9152,chongyi zhangyuan tungsten,,,1190000000.0,,,china,,,
9153,asiana airlines,3389000000.0,-348000000.0,1189000000.0,,,south korea,,,
9154,chengdu guibao science & technology,,,1192000000.0,,,china,,,
9155,"nippon steel nisshin co., ltd.",,,1190000000.0,,,japan,,,
9156,pt bank sinarmas tbk,228000000.0,9000000.0,1188000000.0,,,indonesia,,,
9157,canvest environmental protection group company,866000000.0,168000000.0,1188000000.0,,,hong kong,,,
9158,pz cussons,710000000.0,-19000000.0,1189000000.0,,,uk,,,
9159,restaurant brands new zealand,658000000.0,31000000.0,1193000000.0,,,new zealand,,,
9160,mensch und maschine software se,266000000.0,21000000.0,1193000000.0,,,germany,,,
9161,olvi oyj,462000000.0,47000000.0,1191000000.0,,,finland,,,
9162,harvia oyj,179000000.0,33000000.0,1191000000.0,,,finland,,,
9163,samitivej public company,300000000.0,41000000.0,1194000000.0,,,thailand,,,
9164,kernel holding s.a.,,,1194000000.0,,,ukraine,,,
9165,eaton vance enhanced equity income fund ii,195000000.0,194000000.0,1190000000.0,,,usa,,,
9166,nuveen new york amt-free quality municipal income fund,77000000.0,-6000000.0,1192000000.0,,,usa,,,
9167,ascendas india trust,141000000.0,141000000.0,1192000000.0,,,singapore,,,
9168,evo payments,496000000.0,-1000000.0,1193000000.0,2200.0,,usa,,https://twitter.com/evopayments,
9169,bega cheese,2089000000.0,17000000.0,1192000000.0,,,australia,,,
9170,community healthcare trust,90000000.0,20000000.0,1187000000.0,,,usa,,,
9171,"xianheng international science&technology co., ltd.",,,1186000000.0,,,china,,,
9172,eaton vance tax-managed global buy-write opportunities fund,161000000.0,160000000.0,1192000000.0,,,usa,,,
9173,artis real estate investment trust,322000000.0,285000000.0,1186000000.0,,,canada,,,
9174,sumo group,285000000.0,-145000000.0,1190000000.0,,,uk,,,
9175,zad holding company,329000000.0,52000000.0,1189000000.0,,,qatar,,,
9176,saha pathana inter-holding public company,77000000.0,97000000.0,1185000000.0,,,thailand,,,
9177,bestsun energy,,,1187000000.0,,,china,,,
9178,nayax ltd.,,,1192000000.0,,,israel,,,
9179,pt akr corporindo tbk,,,1185000000.0,,,indonesia,,,
9180,castech,,,1189000000.0,,,china,,,
9181,rainbow department store,,,1192000000.0,,,china,,,
9182,shanghai kinetic medical co. ltd,,,1188000000.0,,,china,,,
9183,ling yun industrial corporation,,,1188000000.0,,,china,,,
9184,richinfo technology,,,1188000000.0,,,china,,,
9185,freyr battery,,,1187000000.0,,,luxembourg,,,
9186,sichuan jiuyuan yinhai software,,,1192000000.0,,,china,,,
9187,resolute forest products,2817000000.0,236000000.0,1186000000.0,,,canada,,,
9188,shenzhen heungkong holding,,,1192000000.0,,,china,,,
9189,tsrc corporation,,,1187000000.0,,,taiwan,,,
9190,north electro-optic,,,1188000000.0,,,china,,,
9191,jiangxi huawu brake,,,1191000000.0,,,china,,,
9192,"ningbo hengshuai co., ltd.",,,1192000000.0,,,china,,,
9193,acrel,,,1187000000.0,,,china,,,
9194,ascendas india trust,138000000.0,138000000.0,1190000000.0,,,singapore,,,
9195,energijos skirstymo operatorius ab,,,,,,lithuania,,,
9196,torrid holdings inc.,1278000000.0,-29000000.0,1178000000.0,8100.0,,usa,,,
9197,morphosys ag,179000000.0,-514000000.0,1183000000.0,,,germany,https://en.wikipedia.org/wiki/morphosys,,
9198,first sponsor group,,,,,,singapore,,,
9199,codan,350000000.0,69000000.0,1183000000.0,,,australia,,,
9200,nfi group,2343000000.0,-14000000.0,1178000000.0,,,canada,,,
9201,elecom,783000000.0,76000000.0,1183000000.0,792.0,,japan,,,
9202,arriyadh development company,,,1178000000.0,,,saudi arabia,,,
9203,anavex life sciences,0.0,-37000000.0,1181000000.0,25.0,,usa,,,
9204,ayr wellness inc.,357000000.0,-16000000.0,1176000000.0,,,usa,,,
9205,"paragon 28, inc.",,,1177000000.0,,,,,,
9206,"hunan valin wire & cable co.,ltd.",,,1177000000.0,,,china,,,
9207,china oriental group company limited,,,1183000000.0,,,hong kong,,,
9208,just group plc,2969000000.0,-41000000.0,1184000000.0,,,uk,,,
9209,grace fabric technology,,,1177000000.0,,,china,,,
9210,senko group holdings,4547000000.0,111000000.0,1175000000.0,16693.0,,japan,,,
9211,earth corporation,1487000000.0,52000000.0,1178000000.0,4248.0,,japan,,,
9212,core laboratories,470000000.0,19000000.0,1181000000.0,3700.0,,netherlands,,,
9213,hitachi zosen corporation,3224000000.0,58000000.0,1177000000.0,,,japan,https://en.wikipedia.org/wiki/hitachi_zosen_corporation,,
9214,inesa intelligent tech,,,1184000000.0,,,china,,,
9215,jpmorgan european discovery trust plc,,,1176000000.0,,,uk,,,
9216,shanghai highly (group),,,1177000000.0,,,china,,,
9217,takeuchi mfg,1028000000.0,97000000.0,1181000000.0,,,japan,,,
9218,saizeriya,923000000.0,13000000.0,1183000000.0,,,japan,,,
9219,varex imaging corporation,818000000.0,17000000.0,1184000000.0,2100.0,,usa,,,
9220,getac technology corporation,994000000.0,141000000.0,1183000000.0,,,taiwan,,,
9221,kumagai gumi,3103000000.0,116000000.0,1179000000.0,759.0,,japan,https://en.wikipedia.org/wiki/kumagai_gumi,,
9222,beijing teamsun technology,,,1176000000.0,,,china,,,
9223,chengdu galaxy magnets,,,1179000000.0,,,china,,,
9224,ready capital corporation,383000000.0,150000000.0,1179000000.0,400.0,,usa,,,
9225,balrampur chini mills,597000000.0,58000000.0,1178000000.0,,,india,,,
9226,wavestone sa,470000000.0,51000000.0,1178000000.0,,,france,,,
9227,wpg (shanghai) smart water public,,,1177000000.0,,,china,,,
9228,"henan hengxing science & technology co.,ltd.",,,1182000000.0,,,china,,,
9229,jcu corporation,177000000.0,46000000.0,1179000000.0,,,japan,,,
9230,seiren,801000000.0,62000000.0,1183000000.0,,,japan,,,
9231,"anhui xinbo aluminum co., ltd.",,,1177000000.0,,,china,,,
9232,marketech international,1139000000.0,51000000.0,1177000000.0,,,taiwan,,,
9233,coretronic corporation,,,1176000000.0,,,taiwan,,,
9234,zhuhai enpower electric,,,1176000000.0,,,china,,,
9235,bse limited,93000000.0,32000000.0,1176000000.0,,,india,,,
9236,gud holdings,578000000.0,19000000.0,1181000000.0,,,australia,,,
9237,guangdong highsun group,,,1177000000.0,,,china,,,
9238,brainchip holdings,1000000.0,-20000000.0,1183000000.0,,,australia,,,
9239,new horizon health limited,,,1167000000.0,,,china,,,
9240,pointsbet holdings,205000000.0,-185000000.0,1172000000.0,,,australia,,,
9241,revance therapeutics,77000000.0,-281000000.0,1166000000.0,495.0,,usa,,,
9242,reach plc,724000000.0,2000000.0,1169000000.0,,,uk,,,
9243,yext,390000000.0,-93000000.0,1171000000.0,1200.0,,usa,https://en.wikipedia.org/wiki/yext,,
9244,aramis group sas,,,1166000000.0,,,france,,,
9245,ab fagerhult,668000000.0,44000000.0,1168000000.0,,,sweden,https://en.wikipedia.org/wiki/fagerhult_group,,
9246,mahanagar gas,443000000.0,75000000.0,1171000000.0,493.0,,india,https://en.wikipedia.org/wiki/mahanagar_gas,,
9247,raksul,221000000.0,1000000.0,1167000000.0,304.0,,japan,,,
9248,cesp - companhia energetica de sao paulo,,,1171000000.0,,,brazil,,,
9249,fincantieri s.p.a.,,,1171000000.0,,,italy,,,
9250,tianneng power international,12459000000.0,189000000.0,1166000000.0,,,china,,,
9251,aguas andinas,563000000.0,112000000.0,1173000000.0,,,chile,,,
9252,innovative industrial properties,204000000.0,112000000.0,1165000000.0,,,usa,,,
9253,beijing ctrowell technology corporation,,,1170000000.0,,,china,,,
9254,pitney bowes,3673000000.0,-1000000.0,1169000000.0,11500.0,,usa,,,
9255,people corporation,,,,,,canada,,,
9256,united super markets holdings,5228000000.0,39000000.0,1170000000.0,28905.0,,japan,,,
9257,zehnder group ag,697000000.0,59000000.0,1169000000.0,,,switzerland,,,
9258,glory,1653000000.0,47000000.0,1173000000.0,3473.0,,japan,,,
9259,okinawa cellular telephone company,536000000.0,78000000.0,1169000000.0,374.0,,japan,,,
9260,corporativo gbm,57000000.0,4000000.0,1166000000.0,,,mexico,,,
9261,shenzhen clou electronics,,,1167000000.0,,,china,,,
9262,duskin,1191000000.0,59000000.0,1172000000.0,,,japan,,,
9263,australian strategic materials ltd,953000000.0,-542000000.0,1170000000.0,,,australia,,,
9264,employers holdings,703000000.0,119000000.0,1172000000.0,608.0,,usa,,,
9265,arcos dorados holdings,,,1170000000.0,,,uruguay,,,
9266,cts corporation,512000000.0,-41000000.0,1169000000.0,3820.0,,usa,,,
9267,applegreen,,,,,,ireland,https://en.wikipedia.org/wiki/applegreen,,
9268,premier financial corp.,306000000.0,125000000.0,1170000000.0,1180.0,,usa,,,
9269,mcp master income trust,24000000.0,-3000000.0,1167000000.0,,,australia,,,
9270,xi'an tianhe defense technology,,,1169000000.0,,,china,,,
9271,sfl corporation,513000000.0,164000000.0,1168000000.0,,,bermuda,,,
9272,anhui construction engineering group,,,1171000000.0,,,china,,,
9273,"shandong huatai paper industry shareholding co.,ltd",,,1173000000.0,,,china,,,
9274,denison mines,15000000.0,14000000.0,1166000000.0,,,canada,,,
9275,shenzhen gongjin electronics,,,1169000000.0,,,china,,,
9276,shenzhen fuanna bedding and furnishing,,,1170000000.0,,,china,,,
9277,nlc india,1496000000.0,137000000.0,1165000000.0,12675.0,,india,https://en.wikipedia.org/wiki/nlc_india_limited,,
9278,hebei changshan biochemical pharmaceutical,,,1169000000.0,,,china,,,
9279,preferred bank,193000000.0,95000000.0,1167000000.0,279.0,,usa,,,
9280,feitian technologies,,,1174000000.0,,,china,,,
9281,guangxi liuzhou pharmaceutical,,,1166000000.0,,,china,,,
9282,filo mining,,,1168000000.0,,,canada,,,
9283,borosil renewables limited,80000000.0,21000000.0,1167000000.0,,,india,,,
9284,tauron polska energia,25597000000.0,338000000.0,1161000000.0,,,poland,,,
9285,en-japan,398000000.0,48000000.0,1163000000.0,3547.0,,japan,,,
9286,kunwu jiuding investment holdings,,,1155000000.0,,,china,,,
9287,xiamen hongxin electron-tech,,,1156000000.0,,,china,,,
9288,cls holdings,26000000.0,-2000000.0,1163000000.0,,,uk,https://en.wikipedia.org/wiki/cls_holdings,,
9289,piaggio & c. spa,1668000000.0,60000000.0,1162000000.0,,,italy,https://en.wikipedia.org/wiki/piaggio,https://twitter.com/piaggio_group,
9290,alternative credit investments,,,,,,uk,,,
9291,ytl power international berhad,,,1155000000.0,,,malaysia,,,
9292,invocare,392000000.0,59000000.0,1155000000.0,,,australia,,,
9293,faro technologies,337000000.0,-39000000.0,1158000000.0,1432.0,,usa,,,
9294,showa aircraft industry,,,,,,japan,,,
9295,ntn corporation,4685000000.0,54000000.0,1163000000.0,,,japan,,,
9296,blackrock muniyield quality fund,-151000000.0,-151000000.0,1161000000.0,,,usa,,,
9297,xinjiang tianfu energy,,,1155000000.0,,,china,,,
9298,morguard corporation,785000000.0,191000000.0,1159000000.0,,,canada,https://en.wikipedia.org/wiki/morguard,,
9299,inwido ab,728000000.0,67000000.0,1156000000.0,,,sweden,,,
9300,nankang rubber tire,267000000.0,-8000000.0,1155000000.0,,,taiwan,,,
9301,shinkong synthetic fibers corporation,1459000000.0,128000000.0,1157000000.0,,,taiwan,,,
9302,entie commercial bank,224000000.0,77000000.0,1159000000.0,,,taiwan,,,
9303,central securities,360000000.0,353000000.0,1155000000.0,,,usa,,,
9304,seacor holdings,142000000.0,-79000000.0,,1616.0,,usa,,,
9305,eirgenix,,,1162000000.0,,,taiwan,,,
9306,new wave group ab (publ),633000000.0,72000000.0,1156000000.0,,,sweden,,,
9307,henan zhongyuan expressway company,,,1159000000.0,,,china,,,
9308,india grid trust,278000000.0,44000000.0,1162000000.0,,,india,,,
9309,getein biotech,,,1156000000.0,,,china,,,
9310,a10 networks,250000000.0,94000000.0,1159000000.0,590.0,,usa,https://en.wikipedia.org/wiki/a10_networks,,
9311,jiang su suyan jingshen,,,1160000000.0,,,china,,,
9312,pt metro healthcare indonesia tbk,,,1164000000.0,,,indonesia,,,
9313,rapt therapeutics,3000000.0,-69000000.0,1155000000.0,,,usa,,,
9314,standard motor products,1298000000.0,90000000.0,1156000000.0,5000.0,,usa,,,
9315,china travel international investment hong kong,465000000.0,22000000.0,1157000000.0,,,hong kong,,,
9316,flex lng,343000000.0,162000000.0,1163000000.0,,,bermuda,,,
9317,hangzhou electronic soul network technology,,,1157000000.0,,,china,,,
9318,urban logistics reit,217000000.0,201000000.0,1158000000.0,,,uk,,,
9319,msg networks,,,,180.0,,usa,,,
9320,staidson (beijing) biopharmaceuticals,,,1164000000.0,,,china,,,
9321,sunway,,,1156000000.0,,,china,,,
9322,microport cardioflow medtech corporation,,,1148000000.0,,,china,,,
9323,"seer, inc.",6000000.0,-71000000.0,1151000000.0,60.0,,usa,,,
9324,storytel ab (publ),247000000.0,-36000000.0,1149000000.0,,,sweden,,,
9325,puretech health,9000000.0,-60000000.0,1152000000.0,,,usa,,,
9326,swiss steel holding ag,,,1149000000.0,,,switzerland,,,
9327,jiangsu canlon building materials,,,1145000000.0,,,china,,,
9328,meyer burger technology ag,40000000.0,-104000000.0,1152000000.0,,,switzerland,,,
9329,transcosmos,2584000000.0,157000000.0,1147000000.0,,,japan,,,
9330,guangdong dongfang precision science & technology,,,1154000000.0,,,china,,,
9331,txc corporation,504000000.0,103000000.0,1149000000.0,,,taiwan,,,
9332,nippon paper industries,7626000000.0,15000000.0,1148000000.0,5324.0,,japan,,,
9333,"guanglian aviation industry co., ltd.",,,1148000000.0,,,china,,,
9334,fukuoka reit corporation,130000000.0,40000000.0,1146000000.0,41.0,,japan,,,
9335,terrascend,161000000.0,2000000.0,1150000000.0,,,canada,,,
9336,"zhejiang hugeleaf co.,ltd.",,,1147000000.0,,,china,,,
9337,uacj corporation,5713000000.0,234000000.0,1146000000.0,,,japan,,,
9338,craneware,75000000.0,12000000.0,1150000000.0,,,uk,,,
9339,calamos convertible and high income fund,317000000.0,316000000.0,1152000000.0,,,usa,,,
