,name,world_rank,marketvalue,marketcap,ceo,country
6833,ningbo haitian precision machinery,"6,488",doll_1.900 b ,doll_2.333 b ,,china
6834,marshalls,"6,489",doll_1.896 b ,doll_2.244 b ,,uk
6835,aica kogyo company,"6,490",doll_1.902 b ,doll_2.210 b ,,japan
6836,johnson electric holdings,"6,491",doll_1.901 b ,doll_2.155 b ,,hong kong
6837,he bei cheng de lolo company,"6,492",doll_1.898 b ,doll_2.135 b ,,china
6838,toa paint (thailand) public company,"6,493",doll_1.898 b ,doll_2.107 b ,,thailand
6839,wustenrot & wurttembergische ag,"6,494",doll_1.897 b ,doll_2.069 b ,,germany
6840,cheil worldwide,"6,495",doll_1.897 b ,doll_2.030 b ,,south korea
6841,richelieu hardware,"6,496",doll_1.902 b ,doll_2.013 b ,,canada
6842,nantong jiangshan agrochemical & chemicals,"6,497",doll_1.901 b ,doll_2.009 b ,,china
6843,cellink ab (publ),"6,497","6,497",doll_1.464 b ,,sweden
6844,ren - redes energeticas nacionais sgps,"6,498",doll_1.903 b ,doll_1.945 b ,,portugal
6845,compania de minas buenaventura,"6,499",doll_1.902 b ,doll_1.905 b ,,peru
6846,shenzhen yan tian port holdings,"6,500",doll_1.896 b ,doll_1.869 b ,,china
6847,victoria,"6,501",doll_1.897 b ,doll_1.806 b ,,uk
6848,"shenzhen zhaowei machinery & electronic co., ltd.","6,502",doll_1.900 b ,doll_1.788 b ,,china
6849,cal-maine foods,"6,503",doll_1.900 b ,doll_1.767 b ,,usa
6850,enterprise financial services corp,"6,504",doll_1.904 b ,doll_1.735 b ,,usa
6851,csg systems international,"6,505",doll_1.902 b ,doll_1.579 b ,,usa
6852,meta financial group,"6,506",doll_1.899 b ,doll_1.570 b ,,usa
6853,beijing strong biotechnologies,"6,507",doll_1.898 b ,doll_1.509 b ,,china
6854,volati ab,"6,508",doll_1.897 b ,doll_1.499 b ,,sweden
6855,interfor corporation,"6,509",doll_1.903 b ,doll_1.340 b ,,canada
6856,momo,"6,510",doll_1.894 b ,doll_2.709 b ,,china
6857,cybrid technologies inc.,"6,511",doll_1.887 b ,doll_2.358 b ,,china
6858,invincible investment corporation,"6,512",doll_1.886 b ,doll_2.347 b ,,japan
6859,pimco corporate & income opportunity fund,"6,513",doll_1.891 b ,doll_2.262 b ,,usa
6860,vicat sa,"6,514",doll_1.888 b ,doll_2.209 b ,,france
6861,realogy holdings,"6,515",doll_1.885 b ,doll_2.131 b ,,usa
6862,china coal xinji energy,"6,516",doll_1.888 b ,doll_2.126 b ,,china
6863,haw par corporation,"6,517",doll_1.891 b ,doll_2.117 b ,,singapore
6864,rengo,"6,518",doll_1.888 b ,doll_2.050 b ,,japan
6865,stabilus,"6,519",doll_1.885 b ,doll_1.935 b ,,luxembourg
6866,indra sistemas,"6,520",doll_1.891 b ,doll_1.928 b ,,spain
6867,dallah healthcare company,"6,521",doll_1.894 b ,doll_1.883 b ,,saudi arabia
6868,tamburi investment partners,"6,522",doll_1.888 b ,doll_1.871 b ,,italy
6869,compass diversified holdings llc,"6,523",doll_1.887 b ,doll_1.848 b ,,usa
6870,xinjiang yilite industry,"6,524",doll_1.886 b ,doll_1.817 b ,,china
6871,zhejiang wanfeng auto wheel,"6,525",doll_1.888 b ,doll_1.762 b ,,china
6872,shanghai huafon aluminium corporation,"6,526",doll_1.892 b ,doll_1.686 b ,,china
6873,aamal company,"6,527",doll_1.888 b ,doll_1.679 b ,,qatar
6874,sino-ocean group holding,"6,528",doll_1.889 b ,doll_1.602 b ,,china
6875,holitech technology,"6,529",doll_1.885 b ,doll_1.594 b ,,china
6876,"hotai finance co., ltd.","6,530",doll_1.892 b ,doll_1.591 b ,,taiwan
6877,baytex energy corp.,"6,531",doll_1.893 b ,doll_0.994 b ,,canada
6878,pt. harum energy tbk,"6,532",doll_1.890 b ,doll_0.857 b ,,indonesia
6879,cencosud shopping,"6,533",doll_1.883 b ,doll_2.439 b ,,chile
6880,jack in box,"6,534",doll_1.878 b ,doll_2.296 b ,,usa
6881,k's holdings corporation,"6,535",doll_1.875 b ,doll_2.282 b ,,japan
6882,nantkwest,"6,535","6,535",doll_1.448 b ,,usa
6883,whirlpool,"6,536",doll_1.883 b ,doll_2.263 b ,,brazil
6884,abercrombie & fitch,"6,537",doll_1.875 b ,doll_2.201 b ,,usa
6885,aoshikangtechnologyco. ltd,"6,538",doll_1.882 b ,doll_2.111 b ,,china
6886,jinchuan group international resources,"6,539",doll_1.875 b ,doll_2.082 b ,,hong kong
6887,assetmark financial holdings,"6,540",doll_1.878 b ,doll_1.976 b ,,usa
6888,manappuram finance,"6,541",doll_1.880 b ,doll_1.946 b ,,india
6889,autogrill,"6,542",doll_1.877 b ,doll_1.927 b ,,italy
6890,blackrock enhanced equity dividend trust,"6,543",doll_1.882 b ,doll_1.895 b ,,usa
6891,megaworld corporation,"6,544",doll_1.884 b ,doll_1.893 b ,,philippines
6892,ningbo yunsheng,"6,545",doll_1.879 b ,doll_1.837 b ,,china
6893,shanghai athub,"6,546",doll_1.881 b ,doll_1.825 b ,,china
6894,krishna institute of medical sciences limited,"6,547","6,547",,,india
6895,"shandong intco recycling resources co., ltd.","6,547",doll_1.878 b ,doll_1.748 b ,,china
6896,textainer group holdings,"6,548",doll_1.884 b ,doll_1.632 b ,,bermuda
6897,"xiamen amoytop biotech co., ltd.","6,549",doll_1.884 b ,doll_1.604 b ,,china
6898,beijing xinwei technology group,"6,550","6,550","6,550",,china
6899,"hebei sinopack electronic technology co.,ltd.","6,550",doll_1.878 b ,doll_1.463 b ,,china
6900,beijing ultrapower software,"6,551",doll_1.875 b ,doll_1.427 b ,,china
6901,anhui huilong agricultural means of production,"6,552",doll_1.879 b ,doll_1.413 b ,,china
6902,beijing piesat information technology,"6,553",doll_1.883 b ,doll_1.337 b ,,china
6903,besttone holding,"6,554",doll_1.884 b ,doll_1.229 b ,,china
6904,shanghai baolong automotive corporation,"6,555",doll_1.876 b ,doll_0.989 b ,,china
6905,compass minerals international,"6,556",doll_1.872 b ,doll_2.278 b ,,usa
6906,hemnet group ab (publ),"6,557",doll_1.872 b ,doll_2.214 b ,,sweden
6907,winpak,"6,558",doll_1.871 b ,doll_2.198 b ,,canada
6908,benesse holdings,"6,559",doll_1.872 b ,doll_2.114 b ,,japan
6909,osisko gold royalties ltd,"6,560",doll_1.870 b ,doll_2.046 b ,,canada
6910,qassim cement company,"6,561",doll_1.872 b ,doll_2.029 b ,,saudi arabia
6911,fuelcell energy,"6,562",doll_1.870 b ,doll_2.012 b ,,usa
6912,pimco dynamic income fund,"6,563",doll_1.869 b ,doll_2.003 b ,,usa
6913,pimco dynamic income opportunities fund,"6,564",doll_1.867 b ,doll_2.003 b ,,usa
6914,gcm grosvenor inc.,"6,565",doll_1.871 b ,doll_1.975 b ,,usa
6915,alamo group,"6,566",doll_1.865 b ,doll_1.849 b ,,usa
6916,kintetsu world express,"6,567",doll_1.870 b ,doll_1.764 b ,,japan
6917,international games system co. ltd,"6,568",doll_1.867 b ,doll_1.753 b ,,taiwan
6918,biotest,"6,569",doll_1.871 b ,doll_1.620 b ,,germany
6919,zhende medical,"6,570",doll_1.870 b ,doll_1.083 b ,,china
6920,zhejiang dun'an artificial environment co. ltd,"6,571",doll_1.866 b ,doll_0.958 b ,,china
6921,jianmin pharmaceutical group,"6,572",doll_1.870 b ,doll_0.957 b ,,china
6922,modivcare inc.,"6,573",doll_1.855 b ,doll_2.751 b ,,usa
6923,"outset medical, inc.","6,574",doll_1.860 b ,doll_2.283 b ,,usa
6924,ti fluid systems,"6,575",doll_1.863 b ,doll_2.175 b ,,uk
6925,zhongliang holdings group company,"6,576",doll_1.860 b ,doll_2.170 b ,,china
6926,talend,"6,576","6,576",doll_1.426 b ,,usa
6927,kenedix residential next investment corporation,"6,577",doll_1.857 b ,doll_2.104 b ,,japan
6928,maruichi steel tube,"6,578",doll_1.856 b ,doll_2.068 b ,,japan
6929,"xinxiang richful lube additive co., ltd","6,579",doll_1.864 b ,doll_1.955 b ,,china
6930,mayinglong pharmaceutical group,"6,580",doll_1.864 b ,doll_1.909 b ,,china
6931,liberty all-star equity fund,"6,581",doll_1.862 b ,doll_1.887 b ,,usa
6932,fidelity european values,"6,582",doll_1.855 b ,doll_1.871 b ,,uk
6933,hunan corun new energy,"6,583",doll_1.858 b ,doll_1.867 b ,,china
6934,allianz technology trust,"6,584",doll_1.860 b ,doll_1.833 b ,,uk
6935,secure income reit,"6,585",doll_1.863 b ,doll_1.815 b ,,uk
6936,dave & buster's entertainment,"6,586",doll_1.861 b ,doll_1.802 b ,,usa
6937,capstone mining corp.,"6,587",doll_1.862 b ,doll_1.801 b ,,canada
6938,first resources,"6,588",doll_1.862 b ,doll_1.740 b ,,singapore
6939,at & s austria technologie & systemtechnik,"6,589",doll_1.859 b ,doll_1.719 b ,,austria
6940,beijing aosaikang pharmaceutical,"6,590",doll_1.860 b ,doll_1.699 b ,,china
6941,nanjing gaoke company,"6,591",doll_1.859 b ,doll_1.685 b ,,china
6942,northwest bancshares,"6,592",doll_1.863 b ,doll_1.652 b ,,usa
6943,dynagreen environmental protection group,"6,593",doll_1.861 b ,doll_1.641 b ,,china
6944,materion corporation,"6,594",doll_1.861 b ,doll_1.493 b ,,usa
6945,shenzhen frd science & technology,"6,595",doll_1.858 b ,doll_1.466 b ,,china
6946,baytex energy,"6,596",doll_1.856 b ,doll_0.972 b ,,canada
6947,bright health group inc.,"6,597",doll_1.854 b ,doll_5.836 b ,,usa
6948,"cs disco, inc.","6,598",doll_1.846 b ,doll_2.918 b ,,usa
6949,"instil bio, inc.","6,599",doll_1.854 b ,doll_2.427 b ,,usa
6950,cimpress,"6,600",doll_1.846 b ,doll_2.380 b ,,ireland
6951,piraeus bank,"6,601",doll_1.851 b ,doll_2.361 b ,,greece
6952,nippon shokubai,"6,602",doll_1.850 b ,doll_2.119 b ,,japan
6953,"shanghai zhongyida co., ltd.","6,603",doll_1.848 b ,doll_2.021 b ,,china
6954,guangxi liugong machinery,"6,604",doll_1.847 b ,doll_2.003 b ,,china
6955,raffles medical group ltd,"6,605",doll_1.846 b ,doll_1.977 b ,,singapore
6956,delek logistics partners lp,"6,606",doll_1.849 b ,doll_1.879 b ,,usa
6957,global blood therapeutics,"6,607",doll_1.845 b ,doll_1.791 b ,,usa
6958,motilal oswal financial services,"6,608",doll_1.850 b ,doll_1.670 b ,,india
6959,salini impregilo,"6,608","6,608",doll_1.410 b ,,italy
6960,centuria industrial reit,"6,609",doll_1.845 b ,doll_1.635 b ,,australia
6961,formula systems (1985),"6,610",doll_1.847 b ,doll_1.490 b ,,israel
6962,migdal insurance and financial holdings,"6,611",doll_1.845 b ,doll_1.483 b ,,israel
6963,zhejiang meida industrial,"6,612",doll_1.847 b ,doll_1.454 b ,,china
6964,extreme networks,"6,613",doll_1.851 b ,doll_1.419 b ,,usa
6965,zhejiang daily digital culture group,"6,614",doll_1.853 b ,doll_1.342 b ,,china
6966,century plyboards (india),"6,615",doll_1.853 b ,doll_1.241 b ,,india
6967,sinomach automobile,"6,616",doll_1.849 b ,doll_1.128 b ,,china
6968,phreesia,"6,617",doll_1.835 b ,doll_3.615 b ,,usa
6969,computer age management services,"6,618",doll_1.839 b ,doll_2.707 b ,,india
6970,faraday future ,"6,619","6,619","6,619",,usa
6971,gp club,"6,619","6,619","6,619",,south korea
6972,moon active,"6,619","6,619","6,619",,israel
6973,poshmark,"6,619","6,619","6,619",,usa
6974,you & mr jones,"6,619","6,619","6,619",,usa
6975,"n-able, inc.","6,619",doll_1.836 b ,doll_2.418 b ,,usa
6976,the lion electric company,"6,620",doll_1.839 b ,doll_2.245 b ,,canada
6977,tinexta,"6,621",doll_1.836 b ,doll_2.163 b ,,italy
6978,danieli & c. officine meccaniche,"6,622",doll_1.837 b ,doll_2.151 b ,,italy
6979,xpel,"6,623",doll_1.836 b ,doll_2.098 b ,,usa
6980,world fuel services corporation,"6,624",doll_1.836 b ,doll_2.055 b ,,usa
6981,everi holdings,"6,625",doll_1.838 b ,doll_2.050 b ,,usa
6982,"sgis songshan co., ltd.","6,626",doll_1.839 b ,doll_1.978 b ,,china
6983,interrent real estate investment trust,"6,627",doll_1.841 b ,doll_1.940 b ,,canada
6984,fdm group (holdings),"6,628",doll_1.843 b ,doll_1.925 b ,,uk
6985,aotecar new energy technology,"6,629",doll_1.835 b ,doll_1.888 b ,,china
6986,shinva medical instrument,"6,630",doll_1.837 b ,doll_1.879 b ,,china
6987,china building material test & certification group,"6,631",doll_1.844 b ,doll_1.807 b ,,china
6988,sia engineering company,"6,632",doll_1.838 b ,doll_1.769 b ,,singapore
6989,dicker data,"6,633",doll_1.835 b ,doll_1.694 b ,,australia
6990,zhejiang wansheng,"6,634",doll_1.836 b ,doll_1.444 b ,,china
6991,datang telecom technology,"6,635",doll_1.840 b ,doll_1.130 b ,,china
6992,chengdu corpro technology,"6,636",doll_1.825 b ,doll_2.909 b ,,china
6993,pt smartfren telecom tbk,"6,637",doll_1.833 b ,doll_2.717 b ,,indonesia
6994,taro pharmaceutical industries,"6,638",doll_1.832 b ,doll_2.572 b ,,usa
6995,kailuan energy chemical,"6,639",doll_1.829 b ,doll_2.148 b ,,china
6996,arbor realty trust,"6,640","6,640",doll_1.399 b ,,usa
6997,uti asset management company,"6,640",doll_1.831 b ,doll_2.100 b ,,india
6998,"anhui wanwei updated high-tech material industry co.,ltd","6,641",doll_1.832 b ,doll_2.074 b ,,china
6999,bangchak corporation public company,"6,642",doll_1.827 b ,doll_2.000 b ,,thailand
7000,qingdao east steel tower stock co.ltd,"6,643",doll_1.832 b ,doll_1.859 b ,,china
7001,eastern communications,"6,644",doll_1.832 b ,doll_1.819 b ,,china
7002,"shenzhen bioeasy biotechnology co., ltd.","6,645",doll_1.831 b ,doll_1.812 b ,,china
7003,tod's,"6,646",doll_1.832 b ,doll_1.794 b ,,italy
7004,shanghai guijiu,"6,647",doll_1.832 b ,doll_1.738 b ,,china
7005,euronav nv,"6,648",doll_1.832 b ,doll_1.676 b ,,belgium
7006,meritor,"6,649",doll_1.832 b ,doll_1.664 b ,,usa
7007,vcanbio cell & gene engineering ltd,"6,650",doll_1.827 b ,doll_1.438 b ,,china
7008,mgp ingredients,"6,651",doll_1.827 b ,doll_1.434 b ,,usa
7009,ireader technology,"6,652",doll_1.828 b ,doll_1.375 b ,,china
7010,focused photonics (hangzhou),"6,653",doll_1.834 b ,doll_1.246 b ,,china
7011,vestum ab (publ),"6,654",doll_1.832 b ,doll_1.209 b ,,sweden
7012,seino holdings,"6,655",doll_1.824 b ,doll_2.263 b ,,japan
7013,fuji kyuko,"6,656",doll_1.818 b ,doll_2.182 b ,,japan
7014,hyundai wia corporation,"6,657",doll_1.816 b ,doll_2.095 b ,,south korea
7015,zhe jiang dali technology,"6,658",doll_1.820 b ,doll_2.028 b ,,china
7016,jiangsu huachang chemical,"6,659",doll_1.822 b ,doll_1.911 b ,,china
7017,biopharma credit,"6,660",doll_1.822 b ,doll_1.866 b ,,uk
7018,zimplats holdings,"6,661",doll_1.816 b ,doll_1.833 b ,,channel islands
7019,lantheus holdings,"6,662",doll_1.820 b ,doll_1.783 b ,,usa
7020,compeq manufacturing,"6,663",doll_1.816 b ,doll_1.759 b ,,taiwan
7021,grand industrial holding,"6,664",doll_1.822 b ,doll_1.731 b ,,china
7022,tong hsing electronic industries,"6,665",doll_1.818 b ,doll_1.596 b ,,taiwan
7023,sobute new materials co. ltd,"6,666",doll_1.824 b ,doll_1.413 b ,,china
7024,alerion clean power,"6,667",doll_1.819 b ,doll_0.996 b ,,italy
7025,superior plus,"6,668",doll_1.809 b ,doll_2.063 b ,,canada
7026,differ group holding company,"6,669",doll_1.811 b ,doll_2.043 b ,,hong kong
7027,iifl wealth management limited,"6,670",doll_1.806 b ,doll_1.981 b ,,india
7028,bank of chongqing,"6,671",doll_1.808 b ,doll_1.878 b ,,china
7029,gemdale properties and investment corporation,"6,672",doll_1.806 b ,doll_1.872 b ,,hong kong
7030,continental building products,"6,672","6,672","6,672",,usa
7031,hni corporation,"6,673",doll_1.808 b ,doll_1.662 b ,,usa
7032,shaanxi construction machinery,"6,674",doll_1.812 b ,doll_1.625 b ,,china
7033,"yangmei chemical co.,ltd","6,675",doll_1.813 b ,doll_1.622 b ,,china
7034,sapiens international corporation,"6,676",doll_1.813 b ,doll_1.563 b ,,israel
7035,henan pinggao electric,"6,677",doll_1.809 b ,doll_1.520 b ,,china
7036,guangzhou sie consulting,"6,678",doll_1.809 b ,doll_1.390 b ,,china
7037,an hui wenergy company,"6,679",doll_1.805 b ,doll_1.302 b ,,china
7038,lanzhou ls heavy equipment co. ltd,"6,680",doll_1.812 b ,doll_1.000 b ,,china
7039,pacific basin shipping,"6,681",doll_1.795 b ,doll_2.571 b ,,hong kong
7040,noah holdings,"6,682",doll_1.800 b ,doll_2.400 b ,,china
7041,grupo sbf,"6,682","6,682",doll_1.384 b ,,brazil
7042,irobot corporation,"6,683",doll_1.795 b ,doll_2.323 b ,,usa
7043,gruppo mutuionline s.p.a,"6,684",doll_1.797 b ,doll_2.323 b ,,italy
7044,melco international development,"6,685",doll_1.802 b ,doll_2.298 b ,,hong kong
7045,u-ming marine transport corporation,"6,686",doll_1.799 b ,doll_2.002 b ,,taiwan
7046,momentum metropolitan holdings,"6,687",doll_1.796 b ,doll_1.971 b ,,south africa
7047,blackrock municipal 2030 target term trust,"6,688",doll_1.802 b ,doll_1.854 b ,,usa
7048,wideopenwest,"6,689",doll_1.803 b ,doll_1.848 b ,,usa
7049,nustar energy,"6,690",doll_1.799 b ,doll_1.780 b ,,usa
7050,monalisa group,"6,691",doll_1.801 b ,doll_1.779 b ,,china
7051,china development bank financial leasing,"6,692",doll_1.799 b ,doll_1.759 b ,,china
7052,ferro corporation,"6,693",doll_1.804 b ,doll_1.720 b ,,usa
7053,hangzhou onechance tech crop,"6,694",doll_1.799 b ,doll_1.679 b ,,china
7054,crestwood equity partners lp,"6,695",doll_1.796 b ,doll_1.657 b ,,usa
7055,ningxia jiaze renewables corporation,"6,696",doll_1.800 b ,doll_1.654 b ,,china
7056,charter hall retail real estate investment trust,"6,697",doll_1.802 b ,doll_1.644 b ,,australia
7057,beijing career international,"6,698",doll_1.802 b ,doll_1.611 b ,,china
7058,shenzhen tagen group,"6,699",doll_1.798 b ,doll_1.584 b ,,china
7059,nova ljubljanska banka d.d,"6,700",doll_1.803 b ,doll_1.569 b ,,slovenia
7060,sichuan chengfei integration technologyltd,"6,701",doll_1.804 b ,doll_1.496 b ,,china
7061,cresco labs,"6,702",doll_1.785 b ,doll_2.767 b ,,usa
7062,sihuan pharmaceutical holdings group ltd.,"6,703",doll_1.791 b ,doll_2.713 b ,,china
7063,learning technologies group,"6,704",doll_1.791 b ,doll_2.503 b ,,uk
7064,guangdong tonze electric,"6,705",doll_1.794 b ,doll_2.324 b ,,china
7065,ab ignitis grupe,"6,706",doll_1.788 b ,doll_2.221 b ,,lithuania
7066,canadian solar,"6,707",doll_1.787 b ,doll_2.218 b ,,canada
7067,viva china holdings limited,"6,708",doll_1.785 b ,doll_2.071 b ,,hong kong
7068,montana aerospace ag,"6,709",doll_1.792 b ,doll_1.997 b ,,switzerland
7069,la comer,"6,710",doll_1.794 b ,doll_1.979 b ,,mexico
7070,matsui securities,"6,711",doll_1.790 b ,doll_1.903 b ,,japan
7071,motor oil (hellas) corinth refineries s.a.,"6,712",doll_1.791 b ,doll_1.871 b ,,greece
7072,fnac darty sa,"6,713",doll_1.793 b ,doll_1.817 b ,,france
7073,globalworth real estate investments limited,"6,714",doll_1.788 b ,doll_1.798 b ,,uk
7074,apollo tyres,"6,715",doll_1.787 b ,doll_1.752 b ,,india
7075,sino horizon holdings,"6,716",doll_1.792 b ,doll_1.723 b ,,china
7076,huber+suhner ag,"6,717",doll_1.788 b ,doll_1.723 b ,,switzerland
7077,bank of maharashtra,"6,718",doll_1.789 b ,doll_1.644 b ,,india
7078,hamburger hafen und logistik,"6,719",doll_1.788 b ,doll_1.621 b ,,germany
7079,nbt bancorp,"6,720",doll_1.793 b ,doll_1.554 b ,,usa
7080,bp midstream partners lp,"6,721",doll_1.792 b ,doll_1.377 b ,,usa
7081,constellation pharmaceuticals,"6,721","6,721",doll_1.370 b ,,usa
7082,anhui julong transmission technology,"6,722",doll_1.793 b ,doll_1.142 b ,,china
7083,ningbo yong xin optics,"6,723",doll_1.790 b ,doll_1.008 b ,,china
7084,faraday technology corporation,"6,724",doll_1.790 b ,doll_0.975 b ,,taiwan
7085,wright investors' service holdings,"6,725",doll_1.775 b ,doll_4.528 b ,,usa
7086,bradespar,"6,726",doll_1.778 b ,doll_4.112 b ,,brazil
7087,pjt partners,"6,727",doll_1.783 b ,doll_3.243 b ,,usa
7088,ain holdings,"6,728",doll_1.784 b ,doll_2.398 b ,,japan
7089,sul america,"6,729",doll_1.775 b ,doll_2.198 b ,,brazil
7090,lancashire holdings,"6,730",doll_1.778 b ,doll_2.135 b ,,bermuda
7091,hitejinro,"6,731",doll_1.779 b ,doll_2.025 b ,,south korea
7092,swedencare ab (publ),"6,732",doll_1.784 b ,doll_1.948 b ,,sweden
7093,chipbond technology corporation,"6,733",doll_1.776 b ,doll_1.944 b ,,taiwan
7094,bpost sa/nv,"6,734",doll_1.782 b ,doll_1.928 b ,,belgium
7095,pet valu holdings ltd.,"6,735",doll_1.777 b ,doll_1.913 b ,,canada
7096,anima holding s.p.a.,"6,736",doll_1.776 b ,doll_1.846 b ,,italy
7097,chengdu ald aviation manufacturing corporation,"6,737",doll_1.776 b ,doll_1.802 b ,,china
7098,dip corporation,"6,738",doll_1.776 b ,doll_1.800 b ,,japan
7099,liechtensteinische landesbank,"6,739",doll_1.777 b ,doll_1.779 b ,,switzerland
7100,precinct properties new zealand,"6,740",doll_1.784 b ,doll_1.774 b ,,new zealand
7101,press metal bhd,"6,741",doll_1.777 b ,doll_1.723 b ,,malaysia
7102,orient group incorporation,"6,742",doll_1.781 b ,doll_1.672 b ,,china
7103,alsea,"6,743",doll_1.776 b ,doll_1.646 b ,,mexico
7104,dios fastigheter ab (publ),"6,744",doll_1.777 b ,doll_1.644 b ,,sweden
7105,nextage,"6,745",doll_1.775 b ,doll_1.549 b ,,japan
7106,weis markets,"6,746",doll_1.783 b ,doll_1.532 b ,,usa
7107,shenzhen microgate technology,"6,747",doll_1.783 b ,doll_1.517 b ,,china
7108,clal insurance enterprises holdings,"6,748",doll_1.780 b ,doll_1.420 b ,,israel
7109,jtc,"6,749",doll_1.780 b ,doll_1.407 b ,,uk
7110,y.h. dimri construction & development ltd,"6,750",doll_1.782 b ,doll_1.255 b ,,israel
7111,moon environment technology,"6,751",doll_1.777 b ,doll_1.228 b ,,china
7112,zhejiang weixing industrial development,"6,752",doll_1.778 b ,doll_0.989 b ,,china
7113,health catalyst,"6,753",doll_1.768 b ,doll_2.777 b ,,usa
7114,coca-cola icecek anonim sirketi,"6,754",doll_1.765 b ,doll_2.677 b ,,turkey
7115,agios pharmaceuticals,"6,755",doll_1.769 b ,doll_2.634 b ,,usa
7116,morphic holding,"6,756",doll_1.766 b ,doll_2.297 b ,,usa
7117,fu shou yuan international group,"6,757",doll_1.773 b ,doll_2.125 b ,,china
7118,aberforth smaller companies trust,"6,758",doll_1.765 b ,doll_1.979 b ,,uk
7119,granite construction,"6,759",doll_1.770 b ,doll_1.858 b ,,usa
7120,saul centers,"6,760",doll_1.765 b ,doll_1.855 b ,,usa
7121,solus advanced materials,"6,760","6,760",doll_1.350 b ,,south korea
