_id,ltable_id,rtable_id,ltable_name,ltable_country,ltable_revenue_2022,ltable_profit,ltable_assets,ltable_market_value,rtable_name,rtable_country,rtable_revenue_2022,rtable_profit,rtable_assets,rtable_market_value
1420,116,1189,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1421,265,1189,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1422,294,1189,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1423,353,1189,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1424,355,1189,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1425,389,1189,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1426,423,1189,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1427,433,1189,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1428,644,1189,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1429,731,1189,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1430,733,1189,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1431,866,1189,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1432,949,1189,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1433,953,1189,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1434,999,1189,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of changsha,china,doll_5.66 b,doll_941.9 m,doll_121.72 b,doll_4.83 b
1435,216,1191,china resources land,hong kong,doll_33.61 b,,,doll_32.45 b,china resources pharmaceutical group,hong kong,doll_30.47 b,doll_484.9 m,doll_31.88 b,doll_3.19 b
1436,257,1191,china railway group,china,doll_166.46 b,,,doll_15.36 b,china resources pharmaceutical group,hong kong,doll_30.47 b,doll_484.9 m,doll_31.88 b,doll_3.19 b
1437,463,1191,china evergrande group,china,doll_70.4 b,,,doll_2.78 b,china resources pharmaceutical group,hong kong,doll_30.47 b,doll_484.9 m,doll_31.88 b,doll_3.19 b
1438,655,1191,china hongqiao group,china,doll_17.76 b,,,doll_12.76 b,china resources pharmaceutical group,hong kong,doll_30.47 b,doll_484.9 m,doll_31.88 b,doll_3.19 b
1439,767,1191,china reinsurance group,china,doll_25.39 b,,,doll_3.9 b,china resources pharmaceutical group,hong kong,doll_30.47 b,doll_484.9 m,doll_31.88 b,doll_3.19 b
1440,7,1195,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1441,8,1195,bank of america,united states,doll_96.83 b,,,doll_303.1 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1442,12,1195,bank of china,china,doll_152.43 b,,,doll_117.83 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1443,29,1195,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1444,61,1195,bank of communications,china,doll_76 b,,,doll_52.82 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1445,88,1195,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1446,105,1195,state bank of india,india,doll_54.42 b,,,doll_58.39 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1447,116,1195,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1448,198,1195,nab - national australia bank,australia,doll_15.76 b,,,doll_77.24 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1449,251,1195,qatar national bank,qatar,doll_14.2 b,,,doll_59.09 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1450,265,1195,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1451,294,1195,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1452,326,1195,the saudi national bank,saudi arabia,doll_8.63 b,,,doll_86.46 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1453,353,1195,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1454,355,1195,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1455,389,1195,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1456,423,1195,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1457,433,1195,national bank of canada,canada,doll_9 b,,,doll_24.82 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1458,644,1195,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1459,731,1195,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1460,733,1195,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1461,866,1195,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1462,949,1195,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1463,953,1195,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1464,999,1195,union bank of india,india,doll_11.28 b,,,doll_3.62 b,national bank of greece,greece,doll_2.65 b,doll_1.02 b,doll_95.48 b,doll_4 b
1465,718,1207,korea electric power,south korea,doll_52.9 b,,,doll_11.11 b,tohoku electric power,japan,doll_19.52 b,doll_-171.3 m,doll_40.14 b,doll_2.83 b
1466,841,1207,tokyo electric power,japan,doll_47.93 b,,,doll_5.79 b,tohoku electric power,japan,doll_19.52 b,doll_-171.3 m,doll_40.14 b,doll_2.83 b
1467,853,1207,kansai electric power,japan,doll_26.01 b,,,doll_8.41 b,tohoku electric power,japan,doll_19.52 b,doll_-171.3 m,doll_40.14 b,doll_2.83 b
1468,256,1212,kb financial group,south korea,doll_33.86 b,,,doll_19.29 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1469,278,1212,shinhan financial group,south korea,doll_29.27 b,,,doll_18.17 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1470,440,1212,principal financial group,united states,doll_14.26 b,,,doll_18.25 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1471,482,1212,hana financial group,south korea,doll_13.75 b,,,doll_11.47 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1472,562,1212,svb financial group,united states,doll_6.08 b,,,doll_31.82 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1473,571,1212,citizens financial group,united states,doll_6.88 b,,,doll_20.76 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1474,594,1212,woori financial group,south korea,doll_11.47 b,,,doll_9.51 b,mirae asset financial group,south korea,doll_3.5 b,doll_1.01 b,doll_91.39 b,doll_3.98 b
1475,754,1215,inner mongolia yili,china,doll_16.52 b,,,doll_37.83 b,inner mongolia baotou steel,china,doll_13.21 b,doll_444.5 m,doll_23.22 b,doll_14.12 b
1476,718,1232,korea electric power,south korea,doll_52.9 b,,,doll_11.11 b,kyushu electric power,japan,doll_16.22 b,doll_115.7 m,doll_45.89 b,doll_3.06 b
1477,841,1232,tokyo electric power,japan,doll_47.93 b,,,doll_5.79 b,kyushu electric power,japan,doll_16.22 b,doll_115.7 m,doll_45.89 b,doll_3.06 b
1478,853,1232,kansai electric power,japan,doll_26.01 b,,,doll_8.41 b,kyushu electric power,japan,doll_16.22 b,doll_115.7 m,doll_45.89 b,doll_3.06 b
1479,978,1239,huaneng power international,china,doll_31.47 b,,,doll_7.46 b,datang international power,china,doll_15.84 b,doll_-1.67 b,doll_46.46 b,doll_3.02 b
1480,7,1244,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1481,8,1244,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1482,12,1244,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1483,29,1244,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1484,61,1244,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1485,88,1244,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1486,105,1244,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1487,116,1244,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1488,265,1244,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1489,294,1244,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1490,353,1244,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1491,355,1244,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1492,389,1244,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1493,423,1244,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1494,433,1244,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1495,644,1244,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1496,731,1244,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1497,733,1244,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1498,866,1244,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1499,949,1244,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1500,953,1244,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1501,999,1244,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of greece,greece,doll_1.12 b,doll_754 m,doll_224.16 b,doll_385 m
1502,7,1245,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1503,8,1245,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1504,12,1245,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1505,29,1245,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1506,61,1245,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1507,88,1245,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1508,105,1245,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1509,116,1245,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1510,265,1245,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1511,294,1245,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1512,353,1245,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1513,355,1245,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1514,389,1245,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1515,423,1245,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1516,433,1245,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1517,644,1245,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1518,731,1245,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1519,733,1245,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1520,866,1245,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1521,949,1245,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1522,953,1245,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1523,999,1245,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of guiyang,china,doll_4.72 b,doll_923.1 m,doll_92.4 b,doll_3.56 b
1524,395,1251,china merchants shekou industrial zone holdings,china,doll_23.41 b,,,doll_19.42 b,china gas holdings,hong kong,doll_10.53 b,doll_1.22 b,doll_19.88 b,doll_6.41 b
1525,462,1251,sunac china holdings,china,doll_38.49 b,,,doll_3.18 b,china gas holdings,hong kong,doll_10.53 b,doll_1.22 b,doll_19.88 b,doll_6.41 b
1526,945,1263,alexandria real estate equities,united states,doll_2.11 b,,,doll_31.95 b,midea real estate holding,china,doll_11.54 b,doll_580 m,doll_45.27 b,doll_2.39 b
1527,16,1269,ping an insurance group,china,doll_181.37 b,,,doll_121.69 b,vienna insurance group,austria,doll_12.62 b,doll_444.1 m,doll_58.03 b,doll_6.52 b
1528,79,1269,zurich insurance group,switzerland,doll_69.58 b,,,doll_69.22 b,vienna insurance group,austria,doll_12.62 b,doll_444.1 m,doll_58.03 b,doll_6.52 b
1529,835,1269,qbe insurance group,australia,doll_13.95 b,,,doll_13.04 b,vienna insurance group,austria,doll_12.62 b,doll_444.1 m,doll_58.03 b,doll_6.52 b
1530,762,1277,abu dhabi commercial bank,united arab emirates,doll_4.23 b,,,doll_19.45 b,dongguan rural commercial bank,china,doll_3.81 b,doll_867 m,doll_93.12 b,doll_6.72 b
1531,815,1277,chongqing rural bank,china,doll_8.68 b,,,doll_4.46 b,dongguan rural commercial bank,china,doll_3.81 b,doll_867 m,doll_93.12 b,doll_6.72 b
1532,949,1277,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,dongguan rural commercial bank,china,doll_3.81 b,doll_867 m,doll_93.12 b,doll_6.72 b
1533,951,1277,shanghai rural commercial bank,china,doll_5.77 b,,,doll_9.28 b,dongguan rural commercial bank,china,doll_3.81 b,doll_867 m,doll_93.12 b,doll_6.72 b
1534,216,1300,china resources land,hong kong,doll_33.61 b,,,doll_32.45 b,china fortune land development,china,doll_10.44 b,doll_-2.62 b,doll_72.07 b,doll_1.88 b
1535,681,1300,china development financial,taiwan,doll_12.76 b,,,doll_10.52 b,china fortune land development,china,doll_10.44 b,doll_-2.62 b,doll_72.07 b,doll_1.88 b
1536,216,1304,china resources land,hong kong,doll_33.61 b,,,doll_32.45 b,china resources power,hong kong,doll_11.55 b,doll_204.9 m,doll_36.86 b,doll_8.96 b
1537,380,1304,power construction corporation of china,china,doll_70.28 b,,,doll_16.34 b,china resources power,hong kong,doll_11.55 b,doll_204.9 m,doll_36.86 b,doll_8.96 b
1538,426,1304,china yangtze power,china,doll_8.52 b,,,doll_83.05 b,china resources power,hong kong,doll_11.55 b,doll_204.9 m,doll_36.86 b,doll_8.96 b
1539,915,1304,china national nuclear power,china,doll_9.6 b,,,doll_22 b,china resources power,hong kong,doll_11.55 b,doll_204.9 m,doll_36.86 b,doll_8.96 b
1540,198,1309,nab - national australia bank,australia,doll_15.76 b,,,doll_77.24 b,arab national bank,saudi arabia,doll_1.65 b,doll_580.3 m,doll_51.27 b,doll_12.8 b
1541,251,1309,qatar national bank,qatar,doll_14.2 b,,,doll_59.09 b,arab national bank,saudi arabia,doll_1.65 b,doll_580.3 m,doll_51.27 b,doll_12.8 b
1542,326,1309,the saudi national bank,saudi arabia,doll_8.63 b,,,doll_86.46 b,arab national bank,saudi arabia,doll_1.65 b,doll_580.3 m,doll_51.27 b,doll_12.8 b
1543,433,1309,national bank of canada,canada,doll_9 b,,,doll_24.82 b,arab national bank,saudi arabia,doll_1.65 b,doll_580.3 m,doll_51.27 b,doll_12.8 b
1544,733,1309,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,arab national bank,saudi arabia,doll_1.65 b,doll_580.3 m,doll_51.27 b,doll_12.8 b
1545,257,1313,china railway group,china,doll_166.46 b,,,doll_15.36 b,china three gorges renewables (group),china,doll_1.64 b,doll_520 m,doll_30.41 b,doll_24.53 b
1546,463,1313,china evergrande group,china,doll_70.4 b,,,doll_2.78 b,china three gorges renewables (group),china,doll_1.64 b,doll_520 m,doll_30.41 b,doll_24.53 b
1547,655,1313,china hongqiao group,china,doll_17.76 b,,,doll_12.76 b,china three gorges renewables (group),china,doll_1.64 b,doll_520 m,doll_30.41 b,doll_24.53 b
1548,767,1313,china reinsurance group,china,doll_25.39 b,,,doll_3.9 b,china three gorges renewables (group),china,doll_1.64 b,doll_520 m,doll_30.41 b,doll_24.53 b
1549,800,1322,samsung fire & marine,south korea,doll_18.34 b,,,doll_7.36 b,hyundai marine & fire,south korea,doll_13.13 b,doll_362.8 m,doll_43.42 b,doll_2.12 b
1550,978,1332,huaneng power international,china,doll_31.47 b,,,doll_7.46 b,huadian power international,china,doll_15.5 b,doll_-602.1 m,doll_34.89 b,doll_3.27 b
1551,762,1337,abu dhabi commercial bank,united arab emirates,doll_4.23 b,,,doll_19.45 b,guangzhou rural commercial bank,china,doll_7.24 b,doll_490.2 m,doll_182.26 b,doll_3.53 b
1552,815,1337,chongqing rural bank,china,doll_8.68 b,,,doll_4.46 b,guangzhou rural commercial bank,china,doll_7.24 b,doll_490.2 m,doll_182.26 b,doll_3.53 b
1553,949,1337,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,guangzhou rural commercial bank,china,doll_7.24 b,doll_490.2 m,doll_182.26 b,doll_3.53 b
1554,951,1337,shanghai rural commercial bank,china,doll_5.77 b,,,doll_9.28 b,guangzhou rural commercial bank,china,doll_7.24 b,doll_490.2 m,doll_182.26 b,doll_3.53 b
