id,name,rank,market_cap,country,share_price,change_1_day,change_1_year,categories
360eafccbd8e43f6aeaae66100bd3485,Ocwen,5949,$0.27 B,USA,$35.93,2.77%,-4.80%,['Financial services']
0086f3405eb84fdc9bc8a5fb160bc147,Zomedica Pharmaceuticals,5948,$0.27 B,USA,$0.28,-0.99%,-7.00%,"['Pharmaceuticals', 'Biotech']"
c237fc05cfcb4b3488fce0071eccfb25,Pangaea Logistics Solutions,5947,$0.27 B,USA,$5.96,3.47%,58.51%,"['Transportation', 'Maritime transportation']"
bab0261bffff4e01bfb433e00e1dc529,Spicejet,5946,$0.27 B,India,$0.45,-1.07%,-47.06%,"['Airlines', 'Travel', 'Transportation']"
c663e523aca54346b9cb7a8244a57ff2,Timberland Bancorp,5945,$0.27 B,USA,$33.31,0.66%,15.78%,"['Banks', 'Financial services', 'Financial services']"
dbc7667b16ee4e54b54d30a2bee50290,Honda Siel Power Products,5944,$0.27 B,India,$27.10,1.08%,53.28%,
cbd13e0a6e4349d4a019bd53c6485a31,Fire Rock,5943,$0.27 B,China,$0.07000,9.80%,-30.00%,"['Video games', 'Entertainment']"
5f99b2618846424992ca9105b0b51a87,Rupa Company,5942,$0.27 B,India,$3.47,0.77%,-51.54%,['Clothing']
90d70379062a482cb3976f508499849d,Arbe Robotics,5941,$0.27 B,Israel,$4.30,-2.71%,-50.06%,"['Tech', 'Autonomous driving']"
c9694f07616942c98a1b18ffe89b915d,Polymet,5940,$0.27 B,Canada,$2.73,3.41%,10.08%,['Mining']
102e979669614833bd043d67ef4445f4,F45 Training,5939,$0.27 B,USA,$2.85,6.34%,-76.62%,
40fc2d55e67342da8698c4178a4d31d9,Outlook Therapeutics,5938,$0.27 B,USA,$1.09,-9.17%,-11.38%,['Pharmaceuticals']
da0df3385731432eb3e4afee5ad29574,Markforged,5937,$0.27 B,USA,$1.43,15.32%,-70.88%,"['3D Printing', 'Tech']"
ebd89df3492849bebbbe179304f01df5,Skillsoft,5936,$0.27 B,USA,$1.69,-0.59%,-76.72%,"['Education', 'Internet', 'Tech']"
a0f9ac1905874226aa8620fb0a263c61,Unity Bancorp,5935,$0.27 B,USA,$26.40,0.88%,-7.04%,"['Banks', 'Financial services']"
48ba5da3b99441bf960866010fc70f59,Generation Bio,5934,$0.27 B,USA,$4.70,2.06%,-27.50%,"['Pharmaceuticals', 'Biotech', 'Gene therapy', 'Genomics']"
db23544d322f4287a6e1421e17ae6518,Zevia,5933,$0.28 B,USA,$4.34,0.93%,-43.19%,['Beverages']
5f6da0231e0742278f297a7d63fdb925,Adaptimmune Therapeutics,5932,$0.28 B,UK,$1.71,6.21%,-40.83%,"['Pharmaceuticals', 'Biotech']"
e736108b585a4fca9201fe47449cb236,Actinium Pharmaceuticals,5931,$0.28 B,USA,$11.00,5.16%,105.61%,"['Pharmaceuticals', 'Biotech']"
d8c9b6bb0f464987aa6d18a93494a3fb,Arvind,5930,$0.28 B,India,$1.07,-0.23%,-41.85%,['Clothing']
eff0496be44c4486b0cf8908d51f2925,Marinus Pharmaceuticals,5929,$0.28 B,USA,$5.65,8.45%,-45.04%,"['Pharmaceuticals', 'Biotech']"
1574778609e64d87aec4d4cf72ca8f2b,Ur Energy,5928,$0.28 B,USA,$1.25,6.84%,9.65%,"['Uranium', 'Energy', 'Mining']"
c70fa115e4ae4b9b88cd53c7bfccbeae,Soundhound Ai,5927,$0.28 B,USA,$1.42,13.60%,,"['Tech', 'Software']"
ea77c6139e7749e4bc5496d33d932cf5,Ranger Energy Services,5926,$0.28 B,USA,$11.30,2.63%,6.30%,"['Energy', 'Oil&Gas', 'Oil & Gas Equipment & Services']"
14b43d6940be4867839a6c50cfc197f7,Electrosteel Castings,5925,$0.28 B,India,$0.47,-0.65%,-18.97%,
bb8deb2d52c04c8eb20c66274d292cd0,Hirequest,5924,$0.28 B,USA,$20.29,4.91%,9.38%,"['Staffing & Employment Services', 'Professional services']"
f11edf59dedf48a691146c74830e7628,Airsculpt Technologies,5923,$0.28 B,USA,$5.02,2.03%,-61.33%,
20a4105dcc2f42da85549b20efcf04d5,Noodles & Company,5922,$0.28 B,USA,$6.14,4.78%,-22.86%,"['Restaurant chains', 'Food']"
c0010fd0c4ce487e9b8523fabc6aab16,Daseke,5921,$0.28 B,USA,$6.30,0.80%,-31.22%,['Transportation']
58700af49714465c9fbc0770c7218acd,Lumiradx,5920,$0.28 B,UK,$0.89,-5.31%,-91.10%,['Diagnostics and Testing']
91fa22a105c14f7aafb7ce22d9f144b2,Park Aerospace,5919,$0.28 B,USA,$13.82,3.83%,6.39%,['Aerospace']
d8a33b441ed54d999020af2932a84100,Western Copper And Gold,5918,$0.28 B,Canada,$1.87,0.54%,18.35%,"['Mining', 'Gold mining']"
973cd0c6698a4f1fba5b9f2de2f4886c,Media And Games Invest,5917,$0.28 B,,$1.79,-2.37%,-58.37%,"['Video games', 'Entertainment']"
b623a4e297af41bea7864ebecd83be5d,First Business Financial Services,5916,$0.28 B,USA,$33.93,3.29%,6.77%,['Financial services']
94c504a678594528bcb4c46eb492a1e8,Ethos Watches,5915,$0.28 B,India,$12.28,-0.45%,,['Luxury goods']
20dff24b3e4a4915b84761f829befe17,Ni Holdings,5914,$0.28 B,USA,$13.60,1.87%,-23.64%,['Insurance']
7c60db7cb4b34e24a38b160fe57edc0a,Lianbio,5913,$0.28 B,USA,$2.66,6.40%,-40.89%,"['Pharmaceuticals', 'Biotech']"
ddec8e48757d4016a9902f1ac77e2395,Nextnav,5912,$0.28 B,USA,$2.71,7.11%,-61.61%,"['Software', 'Tech']"
0f063569ec5141348b4708a3e712c707,Transphorm,5911,$0.29 B,USA,$5.12,3.43%,-25.80%,"['Semiconductors', 'Tech', 'Tech Hardware']"
075a8a7774a24f17830e09fdde4ba1cf,Dbv Technologies,5910,$0.29 B,France,$1.46,-2.01%,-7.01%,"['Biotech', 'Pharmaceuticals']"
0581b96a2f4b42b8bc0716b2c944edc9,908 Devices,5909,$0.29 B,USA,$9.18,0.99%,-36.78%,['Medical devices']
fa41a30f7fa24bde98cd18e3e82d1b87,Investors Title Company,5908,$0.29 B,USA,$153.48,6.22%,-20.53%,['Insurance']
12ff3c44248c49d5ac775c7fd5d5ab80,Innate Pharma,5907,$0.29 B,France,$3.57,0.56%,-13.35%,"['Pharmaceuticals', 'Biotech']"
59370fd1f0544df1aee305ed40d0c578,Clipper Realty,5906,$0.29 B,USA,$6.88,0.44%,-24.23%,"['Real estate', 'Investment', 'REITs']"
640f04bf0c2143dcac3472cabee210a3,Pcsb Financial,5905,$0.29 B,USA,$19.04,-1.14%,2.64%,"['Banks', 'Financial services']"
76f69d3dc3c34a8cb99d74f5b609137a,Cerberus Cyber Sentinel,5904,$0.29 B,USA,$1.97,-1.50%,-54.19%,"['IT security', 'Tech', 'Software']"
e68b018349cd4d489f8eaae7ffca0336,Sra Holdings,5903,$0.29 B,Japan,$23.69,2.00%,-3.03%,
9fd441bf71214b02a51330462d1709be,Innovid,5902,$0.29 B,USA,$2.19,8.42%,-65.73%,['Advertising']
2f2af8f9075741a3b32bcbd6ba27ddd0,Jaypee Group,5901,$0.29 B,India,$0.12,0.00%,-20.00%,
112d4b6db680434ebb3adfc28e5bfee4,Accelya,5884,$0.30 B,India,$20.06,5.48%,39.60%,"['Tech', 'Software']"
943b722d7cbe4a6eb96b102276c031db,Hovnanian Enterprises,5883,$0.30 B,USA,$51.42,4.32%,-46.91%,['Construction']
ed1321dbd9f64add81366cddf65e5078,Astra Microwave,5882,$0.30 B,India,$3.46,0.04%,13.07%,
0f7e26866f7541f6831a080059d73d62,Northrim Bancorp,5881,$0.30 B,USA,$52.91,-0.15%,23.39%,"['Banks', 'Financial services']"
eb8bf2ed7dc64ab9a3a9807fdcd94b4d,Bcb Bancorp,5880,$0.30 B,USA,$17.82,1.25%,12.22%,"['Banks', 'Financial services']"
34ae8f80ce204aeeb05c23072861b2ef,Bakhu Holdings,5879,$0.30 B,USA,$1.00,0.00%,-61.54%,
62fc37e3fcb3410db5d1aba3d6ccf09a,Eargo,5878,$0.30 B,USA,$14.56,26.06%,215.84%,['Medical devices']
1b25ac4b9f8447fea098ca4c69e9d49b,Karat Packaging,5876,$0.30 B,USA,$15.20,2.01%,-12.64%,['Packaging']
56e67fb9b72f4e1093bade14229e0732,Organigram Holdings,5875,$0.30 B,Canada,$0.96,4.65%,-32.99%,['Cannabis']
21e95bda10a9468fb61638c7d757889c,Franklin Street Properties,5874,$0.30 B,USA,$2.94,-1.01%,-48.96%,"['Real estate', 'Investment', 'REITs']"
a73c78ff9eb74b88a7352f9880d95c30,Tidewater Renewables,5873,$0.30 B,Canada,$8.76,1.91%,-21.51%,"['Energy', 'Renewable energy', 'Biofuel']"
facb220b08d848878d9ada0fe723b601,Hallador Energy Company,5872,$0.30 B,USA,$9.22,0.33%,282.57%,"['Energy', 'Mining', 'Coal Mining']"
a4ded1b6429e4a5f9e35ce67d21e040e,Ashoka Buildcon,5871,$0.30 B,India,$1.09,-1.89%,-16.79%,['Construction']
83d01dbbc33f4bad892f8d243de8cce8,Aeroporto G. Marconi Bologna,5870,$0.30 B,Italy,$8.49,0.00%,-17.57%,"['Airports', 'Infrastructure']"
6da6b975902c4a8b885c27c93936febd,Cvrx,5869,$0.30 B,USA,$14.93,2.97%,68.32%,['Medical devices']
b7bd3206a4e54b9494bd5a259d169944,Meiragtx,5868,$0.30 B,USA,$6.36,0.63%,-58.81%,"['Biotech', 'Pharmaceuticals', 'Genomics', 'Gene therapy']"
8409928fe6584b43b4835abc2dac83a3,Gilat Telecom,5867,$0.30 B,Israel,$5.45,-1.80%,-28.01%,['Telecommunication']
0892c5709e1a48cbb410f00c73e71498,Qiwi,5866,$0.30 B,,$4.95,5.69%,-33.20%,['Financial services']
59b289ee5b81455d84ddc07d0069764c,Silicom,5865,$0.30 B,Israel,$46.45,2.74%,3.45%,"['Tech', 'Networking hardware', 'Tech Hardware']"
e6138b7eac804eef9a4a4761a92b3b42,Rani Therapeutics,5864,$0.30 B,USA,$6.09,3.05%,-67.74%,"['Pharmaceuticals', 'Biotech']"
e4451abbab994834b96a4f77d44631e3,Voltamp Transformers,5863,$0.30 B,India,$30.56,-0.50%,13.73%,"['Electricity', 'Energy']"
7b10394ee8bb4f619f2456791b384821,Green Plains Partners,5862,$0.30 B,USA,$13.30,0.19%,-9.40%,"['Oil&Gas', 'Transportation', 'Biofuel', 'Renewable energy']"
8eb0c2562b9d4ddc8c7014189adfaaf4,Luna Innovations,5861,$0.30 B,USA,$9.40,2.40%,37.23%,['Aerospace']
51199d8adc7647baba8cddc6ff756972,Trean Insurance Group,5860,$0.31 B,USA,$6.06,0.66%,-21.09%,['Insurance']
babdffbd0abc42a2bc71151a91bd07a6,Mbm Resources,5859,$0.31 B,Malaysia,$0.80,0.58%,5.26%,
1e7b435645b54fcaa883bed7fb4ad27f,Whitehorse Finance,5858,$0.31 B,USA,$13.43,-0.89%,-11.41%,"['Investment', 'Financial services', 'Asset Management']"
5aae2697830c4920a355bde3ff9ccc78,Aadi Bioscience,5857,$0.31 B,USA,$12.80,1.83%,-32.63%,"['Pharmaceuticals', 'Biotech']"
c493dbaabca2476595a77c28a4abb95f,Cue Health,5856,$0.31 B,USA,$2.09,1.95%,-75.03%,"['Healthcare', 'Diagnostics and Testing']"
dc84ec9b4f90491e9a13a3ed71fb2e04,11 Bit Studios,5855,$0.31 B,Poland,$131.50,-0.18%,-6.12%,"['Video games', 'Entertainment', 'Tech']"
113772bbf9a34e5a8c6c667d1095023f,Kyokuyo,5854,$0.31 B,Japan,$29.11,0.67%,7.22%,['Food']
f46e234370da4a8c982c1971466b1088,Vuzix,5853,$0.31 B,USA,$4.92,2.93%,-26.24%,"['Tech', 'Tech Hardware']"
d8c0ae59ab5c48daada67deaec2f02cd,Aurora Cannabis,5852,$0.31 B,Canada,$0.97,2.93%,-78.29%,['Cannabis']
13c220ca3eb5409a8714adec9d674457,Neogames,5851,$0.31 B,Israel,$12.29,8.86%,-44.91%,"['Gambling', 'Video games', 'Entertainment']"
c443c841b23646cdbcf6f5ac289e36f2,Quantum-si,5850,$0.31 B,USA,$2.25,1.35%,-58.33%,"['Biotech', 'Scientific & Technical Instruments']"
77d1e4dce5ae4213801f87563c755962,Acnb Corporation,5849,$0.31 B,USA,$37.00,0.43%,9.37%,"['Banks', 'Financial services']"
556d92a32f8b497397a6a97070c6bfd1,Atai Life Sciences,5848,$0.31 B,Germany,$1.90,-2.56%,-63.88%,"['Pharmaceuticals', 'Biotech']"
13c7ed84f0a9451aa21c8938919d460a,Sterling Bancorp,5847,$0.31 B,USA,$6.21,2.48%,1.80%,"['Banks', 'Financial services']"
5b7cbb9142ec41caaeac2c69c33d847a,Ocular Therapeutix,5846,$0.31 B,USA,$4.10,-0.24%,-25.45%,"['Biotech', 'Pharmaceuticals']"
7e8b1c7e439944e9a2b86e87de8c7af1,Egain,5845,$0.31 B,USA,$9.90,-0.50%,-0.90%,"['Software', 'Tech']"
63ad1e4de9694f81896bbc5cc74bc0f9,Blade Air Mobility,5844,$0.31 B,USA,$4.42,0.68%,-28.25%,['Transportation']
37e3cb5a4b1742359f3f43d6305f0345,Columbia Care,5843,$0.31 B,USA,$0.72,-1.92%,-75.00%,['Cannabis']
5b6076b0febc429992a48827111bb0d8,Regional Management,5842,$0.31 B,USA,$33.12,3.24%,-34.85%,['Insurance']
80d63f5c88c442dd92006b8e2e3e2d19,Summit Financial Group,5841,$0.31 B,USA,$24.86,2.09%,-5.76%,['Financial services']
f8256697d84b4019b6367b5992bd58e1,Overseas Shipholding Group,5840,$0.31 B,USA,$3.76,2.73%,108.89%,"['Oil&Gas', 'Transportation', 'Maritime transportation']"
621a37b32615449ebf201df491f5421d,Miller Industries,5839,$0.31 B,USA,$27.87,1.49%,-13.47%,['Specialty Vehicles']
e04d7033850246de8239567828183b5e,Asa Gold And Precious Metals,5838,$0.31 B,USA,$16.55,1.04%,-23.13%,"['Mining', 'Gold mining']"
7b6e975efccf4e85a990d95bbe9722eb,Satellogic,5837,$0.31 B,USA,$3.59,3.46%,-70.88%,['Aerospace']
5926a3b8d4d74d518ae2201c9ec7e6d3,Seer,5836,$0.32 B,USA,$5.11,-2.48%,-67.26%,['Biotech']
98d4da684f4e41bfb3e4cff22357c794,First Bancorp,5835,$0.32 B,USA,$28.99,0.73%,-8.69%,"['Banks', 'Financial services']"
dacc00fce75447fa8795668b17e7c4d3,Marvelous,5834,$0.32 B,Japan,$5.30,0.44%,-17.83%,"['Video games', 'Entertainment', 'Tech']"
628c3253b1fe4408b1ba2166710e2f53,Remedy Entertainment,5833,$0.32 B,Finland,$23.84,2.57%,-36.81%,"['Entertainment', 'Video games']"
811e4f8065604dd7b3303f41c892463a,Saratoga Investment,5832,$0.32 B,USA,$26.98,0.04%,3.65%,"['Asset Management', 'Investment']"
db70132288a6499bba01bda8d2aefc09,Northeast Bank,5831,$0.32 B,USA,$43.10,2.69%,19.00%,"['Banks', 'Financial services']"
17367be3babb464b906e052a90985460,Sudarshan Chemical,5830,$0.32 B,India,$4.65,-1.16%,-38.41%,['Chemicals']
e1d72bfefebb4c839491d38b9670582b,Marathon Gold,5829,$0.32 B,Canada,$0.81,-0.91%,-65.24%,"['Mining', 'Gold mining']"
f997d826f54a4d38b65772ec448ca5a5,Forum Energy Technologies,5828,$0.32 B,USA,$31.55,3.75%,77.75%,"['Oil&Gas', 'Oil & Gas Equipment & Services', 'Energy']"
4ab6c240e695479dabf4ee79c3bec74f,Soft-world International,5827,$0.32 B,Taiwan,$2.67,0.87%,-20.77%,"['Video games', 'Entertainment']"
87c3ce0c74524311acd35d836b0658f1,Gabriel India,5826,$0.32 B,India,$2.25,1.72%,22.95%,
9e260cc4ade0480ab6c82efe474042d4,Pulmonx,5825,$0.32 B,USA,$8.66,0.81%,-63.64%,['Medical devices']
d45f68985ba7496fb0fab0cfb5b9dedc,Afc Gamma,5824,$0.32 B,USA,$15.91,0.63%,-17.18%,"['REITs', 'Real estate', 'Investment']"
e79ecc62b4164d02a6c244a3cf6c60b0,Velocity Financial,5823,$0.32 B,USA,$10.00,1.94%,-22.30%,['Financial services']
dae67c773c4f4c51914ceb91d7c6b1c9,Home Bancorp,5822,$0.32 B,USA,$39.28,1.67%,-7.93%,"['Banks', 'Financial services']"
cc2880e2ca254d798d0f8a0432c96fb5,Casa Systems,5821,$0.32 B,USA,$3.44,-0.29%,-22.70%,['Telecommunications equipment']
2944717ab7794dd0823d7a5e03d97144,Siyaram Silk Mills,5820,$0.32 B,India,$6.98,5.23%,18.51%,
c7d30fd92a9348639bd5726424d4cbd9,Telos,5819,$0.32 B,USA,$4.87,-0.20%,-61.71%,"['IT security', 'Tech']"
35670eb216cb4a57a123b74f7f1d873f,Cosmo Films,5818,$0.32 B,India,$12.01,0.00%,-51.02%,
aa2307fb2ec544aba344f79a40caf428,G1 Therapeutics,5817,$0.32 B,USA,$6.47,4.19%,-25.80%,"['Pharmaceuticals', 'Biotech']"
ae799b14e7c04f87a0b7090d822b9fd3,Shriram Pistons & Rings,5816,$0.32 B,India,$14.78,-0.80%,31.14%,['Automotive Suppliers']
be5fb74c198a4f549f1daccc743b3640,Focus Entertainment,5815,$0.32 B,France,$53.32,4.58%,4.73%,"['Video games', 'Tech', 'Entertainment']"
84e8ce8d743a45b5829c68697a0f45df,Foghorn Therapeutics,5814,$0.32 B,USA,$7.87,4.24%,-48.22%,"['Pharmaceuticals', 'Biotech']"
063349b43ba247bda8b86885fc0a8829,Petiq,5813,$0.32 B,USA,$10.97,-0.90%,-46.62%,
58a88177b8c04491a02edfabfdb0af00,Sierra Bancorp,5812,$0.32 B,USA,$21.81,1.44%,-20.60%,"['Banks', 'Financial services']"
aab7a284393b42719d2e4c1458ec003f,Annexon,5811,$0.32 B,USA,$6.91,3.44%,-7.87%,"['Pharmaceuticals', 'Biotech']"
f9d20cb2649147beaa1fd38b59764d67,Wheels Up,5810,$0.32 B,USA,$1.33,4.72%,-63.26%,
be1f55b7d88a40b2a1b8bb44477b1a86,Mcewen Mining,5809,$0.32 B,Canada,$6.95,3.73%,631.58%,"['Mining', 'Gold mining', 'Silver Mining']"
035aa1ca9e5b46fcb6b54b20670d481a,Red Violet,5808,$0.33 B,USA,$23.84,0.17%,-17.39%,"['Software', 'Tech']"
2aef4daf911e46a48df5ce280f8eef5c,The Original Bark Company,5807,$0.33 B,USA,$1.87,1.08%,-45.16%,"['Internet', 'E-Commerce', 'Tech']"
0f7ff8caa9b24fe98d79b73b6095c83a,Marksans Pharma,5806,$0.33 B,India,$0.83,1.74%,5.06%,['Pharmaceuticals']
31e19b8034034df0b315ae2c3f766463,Pizza Pizza,5805,$0.33 B,Canada,$10.32,-0.65%,10.49%,"['Pizza', 'Food', 'Restaurant chains']"
add2d6ea243944e4bd6066fd4c9e37fc,Greenlight Reinsurance,5804,$0.33 B,,$9.54,1.71%,33.43%,['Insurance']
8d1f825abaa74c62b604cf0849ae8e9f,Orient Cement,5803,$0.33 B,India,$1.62,-1.64%,-28.95%,"['Cement', 'Building materials']"
675967d00aa94de0a1f1ca360dab26ba,Diana Shipping,5802,$0.33 B,,$3.86,2.39%,8.12%,"['Maritime transportation', 'Transportation']"
58a04571ef0947fcac93345ec2c04131,Rain Therapeutics,5801,$0.33 B,USA,$9.49,8.46%,4.29%,"['Pharmaceuticals', 'Biotech']"
4acf1a0b29194059af21e349f74a7646,Black Rifle Coffee (brc),5784,$0.34 B,USA,$6.27,3.13%,,['Beverages']
f3eda2651b9c4a6282aaf650847f2424,Utah Medical Products,5783,$0.34 B,USA,$94.30,2.06%,-0.37%,['Medical devices']
469049b9329a4f54a3fe2fccec8763b5,Amplify Energy,5782,$0.34 B,USA,$8.90,1.02%,157.97%,"['Oil&Gas', 'Energy']"
4752cc00e72c4eab811944e9732a7205,Arlo Technologies,5781,$0.34 B,USA,$3.87,-0.51%,-52.86%,"['Tech', 'IoT', 'Tech Hardware']"
009b4b23067a479ba01d71336ad55d00,Civista Bancshares,5780,$0.34 B,USA,$21.79,0.18%,-8.87%,"['Banks', 'Financial services']"
df883150dc354efc93c812d0daf07ee6,Corby Spirit And Wine,5779,$0.34 B,Canada,$12.26,-1.68%,-8.58%,"['Alcoholic beverages', 'Beverages']"
214d39dfe814435d9908630dee04866b,Northwest Pipe Company,5778,$0.34 B,USA,$34.60,3.44%,23.53%,"['Construction', 'Engineering']"
1950f034d61a4aef971fc74b2cb96027,Happinet,5777,$0.34 B,Japan,$15.64,2.69%,20.40%,"['Video games', 'Entertainment']"
91f56a53c50649128fc78d6e96fe5962,Southern First Bancshares,5776,$0.34 B,USA,$43.11,2.06%,-26.32%,"['Banks', 'Financial services']"
d860dee5c0f74e45863a00afa39b1d68,American Realty Investors,5775,$0.34 B,USA,$21.37,7.55%,64.38%,"['Real estate', 'Investment']"
51f200508c96487597e39d7b2219ef88,Rigel Pharmaceuticals,5774,$0.34 B,USA,$2.00,6.38%,-17.70%,"['Pharmaceuticals', 'Biotech']"
4d88e9bdc3b2475ab2094f798959437c,Autolus Therapeutics,5773,$0.34 B,UK,$2.00,5.26%,-49.49%,"['Pharmaceuticals', 'Biotech']"
14beba99e346439b8b70f63e0c148b4d,Kaveri Seed,5772,$0.34 B,India,$6.18,-0.41%,-18.68%,['Agriculture']
19b7f12eca074bec9896b4d327448c50,Oneconnect,5771,$0.34 B,China,$8.29,14.66%,285.58%,"['Tech', 'Financial services']"
a18dab54ec684564a29400fe9a064b3b,Pharvaris,5770,$0.34 B,Netherlands,$10.25,5.24%,-41.79%,"['Biotech', 'Pharmaceuticals']"
016fd9a117f64994b2a3096eb91e57fe,Belpointe Oz,5769,$0.34 B,USA,$97.51,-0.59%,3.99%,['Real estate']
ebefd6b39bb941239a0d90023dc8218d,Arctic Paper,5768,$0.34 B,Poland,$5.01,1.36%,119.74%,['Pulp and paper']
93a1220becda4ecb982ffcb9ba7bfbed,Vasta Platform,5767,$0.34 B,Brazil,$4.20,1.45%,-0.94%,['Education']
bc0898583e6845e2accec519d3e48e2a,Sify,5766,$0.34 B,India,$1.90,5.56%,-36.67%,"['Telecommunication', 'Internet']"
72226c76ac9f4e9ba1aa2f0577e9fd71,Gran Tierra Energy,5765,$0.34 B,Canada,$0.97,3.35%,12.79%,"['Oil&Gas', 'Energy']"
51e26717d8a9487eb34ea4c5c9b94402,Workhorse Group,5764,$0.34 B,USA,$2.12,8.16%,-31.61%,
d47a109e036f450e9e89dddfaf69f821,Prelude Therapeutics,5763,$0.34 B,USA,$7.29,4.44%,-17.81%,"['Pharmaceuticals', 'Biotech']"
5cc5c23a56314bad8ff68be5ed94132c,Shore Bancshares,5762,$0.34 B,USA,$17.57,0.86%,-12.85%,"['Banks', 'Financial services']"
f98aaebfded24105a92f36808774a3dd,Torrid,5761,$0.34 B,USA,$3.37,4.66%,-58.60%,"['Clothing', 'Retail']"
c4c5c3d3c0074322981a8a7abda9523e,Postal Realty Trust,5760,$0.34 B,USA,$14.97,0.07%,-12.15%,"['REITs', 'Real estate', 'Investment']"
7487ab098e7f4cbb8b949ceac3c5acae,Weave Communications,5759,$0.35 B,USA,$5.34,5.53%,-45.06%,"['Software', 'Tech']"
1507f4a1c8f44441b4aabfacf4a6f9aa,Heron Therapeutics,5758,$0.35 B,USA,$2.95,0.00%,-64.80%,"['Pharmaceuticals', 'Biotech']"
ad538919d9654e6687da593a770383fb,Arizona Metals,5757,$0.35 B,Canada,$2.92,3.10%,-39.92%,['Mining']
f03141cf5ebc4031b6dcc9d7ccf6aa1c,Renesola,5756,$0.35 B,USA,$5.23,3.98%,-5.94%,"['Renewable energy', 'Electricity', 'Energy']"
b91bb5f3543a45d8a9e0b82e4c331780,Monte Rosa Therapeutics,5755,$0.35 B,USA,$7.27,1.68%,-43.20%,"['Pharmaceuticals', 'Biotech']"
1378207352594ac1ac3ec1582d7c8601,Aviat Networks,5754,$0.35 B,USA,$31.13,1.24%,10.35%,"['Networking hardware', 'Telecommunications equipment']"
f27c82916c944d4590958cf16fb9b123,Red River Bancshares,5753,$0.35 B,USA,$49.09,0.47%,-6.89%,"['Banks', 'Financial services']"
15272b106b43465395e838163126079e,Ooma,5752,$0.35 B,USA,$14.23,0.49%,-22.45%,['Telecommunication']
7284f48c89ce4a3e98b9b72b013085e2,Hathway,5751,$0.35 B,India,$0.20,-0.31%,-31.03%,['Telecommunication']
978946c48fdd4ddcad0e7d4005ce81ee,Nilkamal,5750,$0.35 B,India,$23.69,-0.61%,-25.69%,
a6f86cb9f708429285d844206fa61ccb,Digital Bros,5749,$0.35 B,Italy,$24.24,0.72%,-27.32%,"['Video games', 'Tech', 'Entertainment']"
4ccf4953f82249a5a1dc036efa3b4f0a,Voyager Therapeutics,5748,$0.35 B,USA,$9.16,-3.17%,223.67%,"['Biotech', 'Pharmaceuticals', 'Genomics', 'Gene therapy']"
6339d00b7c104213bd73c4df73b8b6f3,Ess Tech,5747,$0.35 B,USA,$2.31,6.94%,-65.11%,"['Batteries', 'Electricity', 'Energy', 'Renewable energy']"
4b42cc0e3df74d8cbcb2268e13432381,Burning Rock Biotech,5746,$0.35 B,China,$3.36,4.35%,-63.16%,"['Diagnostics and Testing', 'Biotech']"
32b33fc96fd149898d9913719d9ee3e0,Lsi Industries,5745,$0.35 B,USA,$12.79,-2.74%,107.63%,"['LED Lighting Manufacturers', 'Manufacturing']"
08b264cb1c724bc9a244f88da6aec382,Sportsman's Warehouse,5744,$0.35 B,USA,$9.45,2.94%,-11.85%,"['Retail', 'Sports goods']"
dc1762f8cba24cd1a6f9352e87de61ed,Inspired Entertainment,5743,$0.35 B,USA,$13.80,1.10%,10.49%,"['Gambling', 'Video games', 'Entertainment']"
b06ee12a7ec7424b85a2850599f247e6,The Pennant Group,5742,$0.35 B,USA,$12.07,2.12%,-26.09%,"['Healthcare', 'Medical Care Facilities']"
74a1d39ecf2047bc9e63fbe9e2f6e0e9,Phathom Pharmaceuticals,5741,$0.35 B,USA,$8.61,3.11%,-43.17%,
58d52c86bf0d4901822d4cfc9838fd22,Gladstone Capital,5740,$0.35 B,USA,$10.09,0.70%,-5.70%,"['Investment', 'Financial services']"
73c429b5afd04c2f9a98be05834e7471,Surmodics,5739,$0.35 B,USA,$25.46,-3.49%,-42.07%,['Medical devices']
600c71d3a4ca4f4689b924e0d874e9f2,Gold Royalty Corp,5738,$0.35 B,Canada,$2.50,2.46%,-44.32%,"['Mining', 'Gold mining']"
5f174d777fce47b2b2dbde80ea631538,Nve Corporation,5737,$0.35 B,USA,$74.52,1.19%,23.03%,['Electronics']
40637ff4071e4c41ae47997c2eea2a9d,Aeva Technologies,5736,$0.36 B,USA,$1.65,3.77%,-65.12%,"['Lidar', 'Tech', 'Tech Hardware', 'Autonomous driving']"
7e9979b05fae407383906fba6f4742bb,Seaspine,5735,$0.36 B,USA,$9.54,8.29%,-20.17%,['Medical devices']
6a63d42808254129a966034a14faaecb,Citizens & Northern Corp,5734,$0.36 B,USA,$23.29,2.42%,-7.43%,"['Banks', 'Financial services']"
849e068f42a44c2fb0d93e405401e7ef,Carparts.com,5733,$0.36 B,USA,$6.63,0.15%,-23.53%,"['Internet', 'E-Commerce', 'Tech', 'Retail']"
7576ac5fd9d74603a622fe4731be590b,Rxsight,5732,$0.36 B,USA,$13.05,1.64%,18.31%,['Medical devices']
e736f29635c6495993d2efde64a76142,Macatawa Bank,5731,$0.36 B,USA,$10.57,-0.19%,15.65%,"['Banks', 'Financial services']"
c0d5b44ec656445f88dfd6ebd9d9358c,Unisys,5730,$0.36 B,USA,$5.34,0.95%,-70.71%,"['IT services', 'Software', 'Tech']"
