,link,name,industry,founded,country,ceo,employees,revenue
1137,https://www.forbes.com/companies/china-huarong-asset-management,china huarong asset management,diversified financials,1999,china,keki m. mistry,"10,904",doll_11.2b
1138,https://www.forbes.com/companies/au-optronics,au optronics,technology hardware & equipment,1996,taiwan,shuang lang peng,"52,241",doll_13.3b
1139,https://www.forbes.com/companies/ulta-beauty,ulta beauty,retailing,1990,united states,dave kimbell,"40,500",doll_8.6b
1140,https://www.forbes.com/companies/korea-investment-holdings,korea investment holdings,diversified financials,1968,south korea,nam-goo kim,51,doll_3.1b
1141,https://www.forbes.com/companies/itausa,itaúsa,"semiconductors, electronics, electrical engineering, technology hardware & equipment",1966,brazil,alfredo egydio setubal,"97,000",doll_1.5b
1142,https://www.forbes.com/companies/baic-motor,baic motor,consumer durables,1958,china,wen bing huang,"18,694",doll_27.3b
1143,https://www.forbes.com/companies/cellnex-telecom,cellnex telecom,telecommunications services,2008,spain,tobías martínez-gimeno,"2,877",doll_3b
1144,https://www.forbes.com/companies/aes,aes,utilities,1981,united states,andrés ricardo gluski weilert,"8,450",doll_11.1b
1145,https://www.forbes.com/companies/evraz-group,evraz group,materials,1992,united kingdom,aleksey ivanov,"71,591",doll_13.5b
1146,https://www.forbes.com/companies/leonardo,leonardo,aerospace & defense,1948,italy,alessandro profumo,"50,413",doll_16.7b
1147,https://www.forbes.com/companies/impala-platinum-holdings,impala platinum holdings,materials,1967,south africa,nicolaas johannes muller,"59,908",doll_8.6b
1148,https://www.forbes.com/companies/lotte-chemical,lotte chemical,chemicals,1976,south korea,"gyo-hyeon kim, byung-yeon lim","4,644",doll_15.8b
1149,https://www.forbes.com/companies/foshan-haitian-flavouring-and-food,foshan haitian flavouring and food,"food, drink & tobacco",1995,china,pang kang,"6,678",doll_3.8b
1150,https://www.forbes.com/companies/rolls-royce-holdings,rolls-royce holdings,"engineering, manufacturing",1906,united kingdom,david warren arthur east,"44,000",doll_15.4b
1151,https://www.forbes.com/companies/sodexo,sodexo,business services & supplies,1966,france,sophie clamens bellon,"412,000",doll_22.3b
1152,https://www.forbes.com/companies/altice-usa,altice usa,media,2001,united states,dexter g. goei,"9,000",doll_10.1b
1153,https://www.forbes.com/companies/bank-negara-indonesia,bank negara indonesia,banking,1946,indonesia,royke tumilaar,"27,177",doll_4.8b
1154,https://www.forbes.com/companies/davita,davita,health care equipment & services,2000,united states,javier j. rodriguez,"69,000",doll_11.6b
1155,https://www.forbes.com/companies/old-mutual,old mutual,diversified financials,2017,south africa,iain george williamson,"29,861",doll_16.8b
1156,https://www.forbes.com/companies/yum-china-holdings,yum china holdings,"hotels, restaurants & leisure",1987,china,joey wat,"450,000",doll_9.9b
1157,https://www.forbes.com/companies/penske-automotive,penske automotive,retail and wholesale,1992,united states,roger s. penske sr.,"26,891",doll_25.6b
1158,https://www.forbes.com/companies/yamaha-motor,yamaha motor,consumer durables,1918,japan,yoshihiro hidaka,"51,249",doll_16.5b
1159,https://www.forbes.com/companies/kingfisher,kingfisher,retailing,1982,united kingdom,thierry garnier,"82,019",doll_18.1b
1160,https://www.forbes.com/companies/storebrand,storebrand,insurance,1982,norway,odd arild grefstad,"1,901",doll_13.8b
1161,https://www.forbes.com/companies/darden-restaurants,darden restaurants,"hotels, restaurants & leisure",1968,united states,gene lee,"156,883",doll_9.3b
1162,https://www.forbes.com/companies/hess,hess,oil & gas operations,1920,united states,john b. hess,"1,545",doll_7.7b
1163,https://www.forbes.com/companies/cj-corporation,cj corporation,"food, drink & tobacco",1953,south korea,"hong-gi kim, keun-hee park",59,doll_30.1b
1164,https://www.forbes.com/companies/falabella,falabella,retailing,1937,chile,gastón bottazzini,"103,926",doll_15.1b
1165,https://www.forbes.com/companies/coupang,coupang,retailing,2010,south korea,not found,"68,000",doll_18.4b
1166,https://www.forbes.com/companies/capitaland-investment,capitaland investment,construction,2000,singapore,chee koon lee,"10,000",doll_1.8b
1167,https://www.forbes.com/companies/fastighets-balder,fastighets balder,construction,2005,sweden,kjell erik torne torne,"1,040",doll_1b
1168,https://www.forbes.com/companies/welltower,welltower,diversified financials,1970,united states,shankh mitra,464,doll_4.7b
1169,https://www.forbes.com/companies/kajima,kajima,construction,1840,japan,mitsuyoshi nakamura,"18,905",doll_18.2b
1170,https://www.forbes.com/companies/steel-authority-of-india,steel authority of india,materials,1954,india,anirban dasgupta,"130,999",doll_13b
1171,https://www.forbes.com/companies/caesars-entertainment,caesars entertainment,travel & leisure,1937,united states,tom reeg,"10,000",doll_9.5b
1172,https://www.forbes.com/companies/new-world-development,new world development,construction,1970,hong kong,"chi kong cheng, kar-shun cheng","30,000",doll_8.9b
1173,https://www.forbes.com/companies/textron,textron,aerospace & defense,1923,united states,scott c. donnelly,"33,000",doll_12.4b
1174,https://www.forbes.com/companies/cemex,cemex,construction,1906,mexico,fernando angel gonzález olivieri,"46,206",doll_14.6b
1175,https://www.forbes.com/companies/hexagon,hexagon ,conglomerates,1969,sweden,ola rollén,"22,097",doll_5.1b
1176,https://www.forbes.com/companies/zim-integrated-shipping-services,zim integrated shipping services,transportation,1945,israel,eliyahu glickman,"5,931",doll_10.7b
1177,https://www.forbes.com/companies/china-national-chemical,china national chemical,construction,1953,china,gang wen,"44,173",doll_20.5b
1178,https://www.forbes.com/companies/fastenal,fastenal,trading companies,1967,united states,daniel l. florness,"20,507",doll_6.3b
1179,https://www.forbes.com/companies/chongqing-zhifei-biological-products,chongqing zhifei biological products,drugs & biotechnology,1995,china,ren sheng jiang,"2,972",doll_4.7b
1180,https://www.forbes.com/companies/secom,secom,business services & supplies,1962,japan,not found,"59,436",doll_9.5b
1181,https://www.forbes.com/companies/angang-steel,angang steel,materials,1997,china,shi shuai xu,"30,412",doll_21b
1182,https://www.forbes.com/companies/sto-express,sto express,construction,2001,china,wen bin wang,not found,doll_39.2b
1183,https://www.forbes.com/companies/zoom-video-communications,zoom video communications,it software & services,2011,united states,eric s. yuan,"6,787",doll_4.1b
1184,https://www.forbes.com/companies/magnitogorsk-iron,magnitogorsk iron & steel,materials,1932,russia,pavel vladimirovich shilyaev,not found,doll_11.9b
1185,https://www.forbes.com/companies/nvr,nvr,construction,not found,united states,eugene james bredow,"6,600",doll_8.7b
1186,https://www.forbes.com/companies/evergy,evergy,utilities,1909,united states,david a. campbell,"4,930",doll_5.6b
1187,https://www.forbes.com/companies/alpha-dhabi-holding,alpha dhabi holding,construction,2013,united arab emirates,hamad salem mohamed al-ameri,not found,doll_5.1b
1188,https://www.forbes.com/companies/kirin-holdings,kirin holdings,"food, drink & tobacco",1907,japan,yoshinori isozaki,"29,515",doll_16.6b
1189,https://www.forbes.com/companies/bank-of-changsha,bank of changsha,banking,1997,china,xiao zhong zhao,"7,618",doll_5.7b
1190,https://www.forbes.com/companies/voestalpine,voestalpine,materials,1938,austria,herbert eibensteiner,"47,357",doll_16.8b
1191,https://www.forbes.com/companies/china-resources-pharmaceutical-group,china resources pharmaceutical group,drugs & biotechnology,1938,hong kong,xiao song bai,"62,000",doll_30.5b
1192,https://www.forbes.com/companies/kuaishou-technology,kuaishou technology,it software & services,2014,china,yi xiao cheng,"28,098",doll_12.6b
1193,https://www.forbes.com/companies/bbmg,bbmg,construction,2005,china,ying wu jiang,"46,447",doll_18.9b
1194,https://www.forbes.com/companies/suning,suning.com,retailing,1996,china,xiao ling wang,"45,598",doll_28.6b
1195,https://www.forbes.com/companies/national-bank-of-greece,national bank of greece,banking,1841,greece,paul k. mylonas,"7,346",doll_2.7b
1196,https://www.forbes.com/companies/targa-resources,targa resources,oil & gas operations,2005,united states,matthew j. meloy,"2,430",doll_17.4b
1197,https://www.forbes.com/companies/olympus,olympus,technology hardware & equipment,1968,japan,yasuo takeuchi,"31,653",doll_7.7b
1198,https://www.forbes.com/companies/umicore,umicore,materials,1904,belgium,mathias miedreich,"11,050",doll_28.4b
1199,https://www.forbes.com/companies/expedia-group,expedia group,business services & supplies,1996,united states,peter m. kern,"14,800",doll_8.6b
1200,https://www.forbes.com/companies/hua-nan-financial,hua nan financial,diversified financials,1919,taiwan,pau chu lo,"10,782",doll_2.5b
1201,https://www.forbes.com/companies/jiangsu-yanghe-brewery,jiangsu yanghe brewery,"food, drink & tobacco",2002,china,yu zhong,"15,831",doll_3.1b
1202,https://www.forbes.com/companies/kerry-group,kerry group,"food, drink & tobacco",1972,ireland,edmond scanlon,"22,000",doll_8.7b
1203,https://www.forbes.com/companies/beiersdorf,beiersdorf,household & personal products,1882,germany,vincent warnery,"20,567",doll_9b
1204,https://www.forbes.com/companies/leidos,leidos,"it, internet, software & services",1969,united states,roger krone,"39,000",doll_13.7b
1205,https://www.forbes.com/companies/eastman,eastman,chemicals,1920,united states,mark j. costa,"14,000",doll_10.5b
1206,https://www.forbes.com/companies/vistra-energy,vistra energy,utilities,not found,united states,curtis a. morgan,"5,060",doll_13.3b
1207,https://www.forbes.com/companies/tohoku-electric-power,tohoku electric power,utilities,1951,japan,makoto kaiwa,"24,717",doll_19.5b
1208,https://www.forbes.com/companies/banca-mediolanum,banca mediolanum,insurance,1997,italy,massimo antonio doris,"3,318",doll_6.4b
1209,https://www.forbes.com/companies/pge-polska-grupa-energetyczna,pge polska grupa energetyczna,utilities,1990,poland,wojciech dabrowski,"40,141",doll_12b
1210,https://www.forbes.com/companies/transdigm-group,transdigm group,aerospace & defense,2003,united states,kevin m. stein,"13,300",doll_4.9b
1211,https://www.forbes.com/companies/experian,experian,business services & supplies,1996,ireland,brian jude cassin,"20,600",doll_5.9b
1212,https://www.forbes.com/companies/mirae-asset-financial-group,mirae asset financial group,diversified financials,1999,south korea,"ung-kee cho, hyun-man choi","3,809",doll_3.5b
1213,https://www.forbes.com/companies/eqt-ab,eqt ab,diversified financials,2011,sweden,christian otto sinding,"1,160",doll_1.8b
1214,https://www.forbes.com/companies/gail-india,gail india,oil & gas operations,1984,india,manoj jain,"18,084",doll_11b
1215,https://www.forbes.com/companies/inner-mongolia-baotou-steel,inner mongolia baotou steel,materials,1999,china,xiao li,"27,018",doll_13.2b
1216,https://www.forbes.com/companies/towngas,towngas,oil & gas operations,1982,hong kong,wing kin chan,"2,106",doll_6.9b
1217,https://www.forbes.com/companies/on-semiconductor,on semiconductor corp.,semiconductors,1999,united states,hassane el-khoury,"30,000",doll_6.7b
1218,https://www.forbes.com/companies/terna,terna,utilities,1999,italy,stefano antonio donnarumma,"5,000",doll_3.1b
1219,https://www.forbes.com/companies/carnival-corporation,carnival corporation,travel & leisure      ,1972,united states,arnold w. donald,"120,000",doll_3.5b
1220,https://www.forbes.com/companies/vici-properties,vici properties,diversified financials,2016,united states,edward baltazar pitoniak,152,doll_1.5b
1221,https://www.forbes.com/companies/chipotle-mexican-grill,chipotle mexican grill,"hotels, restaurants & leisure",1993,united states,brian r. niccol,"97,660",doll_7.5b
1222,https://www.forbes.com/companies/toppan-printing,toppan printing,business services & supplies,1900,japan,naoki adachi,"52,401",doll_13.8b
1223,https://www.forbes.com/companies/shanghai-electric-group,shanghai electric group,capital goods,2004,china,wei qing leng,"39,015",doll_19.9b
1224,https://www.forbes.com/companies/turkish-airlines,turkish airlines,transportation,1933,turkey,bilal eksi,"37,670",doll_10.9b
1225,https://www.forbes.com/companies/ferrari,ferrari,consumer durables,1947,italy,benedetto vigna,"4,609",doll_5b
1226,https://www.forbes.com/companies/old-republic-international,old republic international,insurance,1887,united states,craig r. smiddy,"9,600",doll_9.3b
1227,https://www.forbes.com/companies/jeronimo-martins,jeronimo martins,food markets,1792,portugal,pedro manuel de castro soares dos santos,"123,458",doll_24.7b
1228,https://www.forbes.com/companies/zimmer-biomet,zimmer biomet,health care equipment & services,1927,united states,bryan c. hanson,"19,500",doll_7.8b
1229,https://www.forbes.com/companies/alcoa,alcoa,materials,1888,united states,roy harvey,"12,200",doll_12.8b
1230,https://www.forbes.com/companies/santos,santos,oil & gas operations,1954,australia,kevin thomas gallagher,"3,786",doll_4.8b
1231,https://www.forbes.com/companies/alstom,alstom,capital goods,1928,france,s?awomir cyza,"71,692",doll_15.2b
1232,https://www.forbes.com/companies/kyushu-electric-power,kyushu electric power,utilities,1951,japan,masayoshi nuki,"21,273",doll_16.2b
1233,https://www.forbes.com/companies/goodyear,goodyear,automotive (automotive and suppliers),1898,united states,richard j. richard j. kramer,"72,000",doll_17.5b
1234,https://www.forbes.com/companies/tenaris,tenaris,materials,2001,luxembourg,paolo rocca,"22,776",doll_6.5b
1235,https://www.forbes.com/companies/bluescope-steel,bluescope steel,materials,2002,australia,mark royce vassella,"6,000",doll_12.4b
1236,https://www.forbes.com/companies/petronas-chemicals,petronas chemicals,chemicals,1998,malaysia,yusri bin mohamed yusof,"4,585",doll_5.6b
1237,https://www.forbes.com/companies/illumina,illumina,drugs & biotechnology,1998,united states,francis a. desouza,"7,800",doll_4.5b
1238,https://www.forbes.com/companies/synopsys,synopsys,it software & services,1986,united states,dr. aart de geus,"16,361",doll_4.5b
1239,https://www.forbes.com/companies/datang-international-power,datang international power,utilities,1994,china,yong pan liang,"33,483",doll_15.8b
