,Unnamed: 0,Name,Industry,Sector,Headquarters,Founded,Notes
1794,1794,Benetti,Industrials,Shipbuilding,Viareggio,1873,Shipbuilding
1795,1795,Benetton Group,Consumer goods,Clothing & accessories,Ponzano Veneto,1965,Fashion
1796,1796,Bennet,Consumer services,Food retailers & wholesalers,Montano Lucino,1964,Supermarkets
1797,1797,Beretta,Industrials,Defense,Brescia,1526,Firearms
1798,1798,Bertolli,Consumer goods,Food products,Lucca,1865,"Food, olive oil, part of Unilever (UK/Netherlands)"
1799,1799,Beta,Consumer goods,Automobiles,Rignano sull'Arno,1904,Motorbikes
1800,1800,Bettanin & Venturi,Consumer goods,Footwear,Vigasio,1994,Men's footwear
1801,1801,Bianchi,Consumer goods,Recreational products,Milan,1885,World's oldest bicycle manufacturer
1802,1802,Bimota,Consumer goods,Automobiles,Rimini,1973,Motorbikes
1803,1803,Birel,Consumer goods,Automobiles,Lissone,1958,Karts
1804,1804,Birra Amarcord,Consumer goods,Brewers,Rimini,1997,Brewery
1805,1805,Birra Ichnusa,Consumer goods,Brewers,Assemini,1912,Brewery
1806,1806,Birra Menabrea,Consumer goods,Brewers,Biella,1846,Brewery
1807,1807,Birra Moretti,Consumer goods,Brewers,Udine,1859,"Brewery, part of Heineken International (Netherlands)"
1808,1808,Birrificio Angelo Poretti,Consumer goods,Brewers,Induno Olona,1877,"Brewery, part of the Carlsberg Group (Denmark)"
1809,1809,Bizzarrini,Consumer goods,Automobiles,Livorno,1964,"Automobiles, defunct 1969"
1810,1810,Blue Panorama Airlines,Consumer services,Airlines,Fiumicino,1998,Private airline
1811,1811,Blufin,Consumer goods,Clothing & accessories,Carpi,1977,"Fashion house, Bluemarine"
1812,1812,Bompiani,Consumer services,Publishing,Milan,1929,Publishing house
1813,1813,Bontempi,Consumer goods,Recreational products,Potenza Picena,1937,Musical instruments
1814,1814,Bontoni,Consumer goods,Footwear,Montegranaro,2004[6],Men's shoes
1815,1815,Borrani,Consumer goods,Tires,Milan,1922,Wheels
1816,1816,Borsalino,Consumer goods,Clothing & accessories,Alessandria,1857,Hats
1817,1817,Bottecchia,Consumer goods,Recreational products,Cavarzere,1924,Bicycles
1818,1818,Bottega Veneta,Consumer goods,Clothing & accessories,Vicenza,1966,Fashion
1819,1819,B-P Battioni e Pagani S.p.A.,Industrials,Commercial vehicles & trucks,Parma,1959,Forklifts
1820,1820,Braccialini,Consumer goods,Clothing & accessories,Florence,1954,Leather accessories
1821,1821,Bracco Group,Health care,Pharmaceuticals,Milan,1927,Pharmaceuticals
1822,1822,Breda,Industrials,Industrial engineering,Brescia,1886,Defunct
1823,1823,Brembo,Consumer goods,Auto parts,Stezzano,1961,Automotive braking systems
1824,1824,Brioni,Consumer goods,Clothing & accessories,Rome,1945,"Menswear, part of Kering (France)"
1825,1825,Brionvega,Consumer goods,Consumer electronics,Pordenone,1945,"Electronics, mobile phones"
1826,1826,Brondi,Consumer goods,Consumer electronics,Turin,1935,"Electronics, mobile phones"
1827,1827,Brunello Cucinelli,Consumer goods,Clothing & accessories,Perugia,1978,Fashion
1828,1828,Bruno Magli,Consumer goods,Footwear,Bologna,1936,Shoes and leather goods
1829,1829,Buitoni,Consumer goods,Food products,Sansepolcro,1827,"Food, pasta, part of Nestlé (Switzerland)"
1830,1830,Bulgari,Consumer goods,Clothing & accessories,Rome,1884,Jewelry
1831,1831,Buzzi Unicem,Industrials,Building materials & fixtures,Casale Monferrato,1999,"Cement, concrete"
1832,1832,C.A.I. Second,Consumer services,Airlines,Fiumicino,2006,"Airline, defunct 2015"
1833,1833,Cagiva,Consumer goods,Automobiles,Varese,1978,Motorbikes
1834,1834,Caltagirone Editore,Consumer services,Publishing,Rome,1999,Publishing house
1835,1835,Calzaturificio fratelli soldini,Consumer goods,Footwear,Capolona,1945,Shoes
1836,1836,Cambiocasa,Financials,Real estate holding & development,Milan,1995,Developer
1837,1837,Campagnolo,Consumer goods,Recreational products,Vicenza,1933,Bicycle supplies
1838,1838,Campari Group,Consumer goods,Beverages,Milan,1860,Drinks
1839,1839,Canali,Consumer goods,Clothing & accessories,Sovico,1934,Menswear
1840,1840,Candy,Consumer goods,Durable household products,Brugherio,1945,"Appliances, part of Haier (China)"
1841,1841,Caraceni,Consumer goods,Clothing & accessories,Rome,1913,Clothing
1842,1842,Carpigiani,Consumer goods,Durable household products,Bologna,1944,Ice cream machines
1843,1843,Carrera Sunglasses,Consumer goods,Clothing & accessories,Padua,1956,Glasses
1844,1844,Carrozzeria Boneschi,Industrials,Commercial vehicles & trucks,Milan,1919,Coachbuilder
1845,1845,Carrozzeria Castagna,Industrials,Commercial vehicles & trucks,Milan,1849,Coachbuilder
1846,1846,Carrozzeria Ghia,Industrials,Commercial vehicles & trucks,Turin,1916,Coachbuilder
1847,1847,Carrozzeria Marazzi,Industrials,Commercial vehicles & trucks,Milan,1967,Coachbuilder
1848,1848,Carrozzeria Scaglietti,Industrials,Commercial vehicles & trucks,Modena,1951,"Coachbuilder, defunct"
1849,1849,Carrozzeria Touring,Industrials,Commercial vehicles & trucks,Milan,1926,Coachbuilder
1850,1850,Casa Ricordi,Consumer services,Publishing,Milan,1808,Classical music
1851,1851,Cassina S.p.A.,Consumer goods,Furnishings,Meda,1927,Furniture
1852,1852,Castagnari,Consumer goods,Recreational products,Recanati,1914,Musical instruments
1853,1853,Chicco,Consumer goods,Toys,Como,1958,Children's items and toys
1854,1854,Chiesi Farmaceutici S.p.A.,Health care,Pharmaceuticals,Parma,1935,Pharmaceuticals
1855,1855,Cinelli,Consumer goods,Recreational products,Milan,1948,Bicycles
1856,1856,Cinzano,Consumer goods,Distillers & vintners,Turin,1757,"Drinks and spumante wine, part of Campari Group"
1857,1857,Cirio,Consumer goods,Food products,San Lazzaro di Savena,1856,Food
1858,1858,Class Editori,Consumer services,Publishing,Milan,1986,Publisher
1859,1859,Colnago,Consumer goods,Recreational products,Cambiago,1952,Bicycles
1860,1860,Colotti Trasmissioni,Consumer goods,Auto parts,Modena,1958,Limited-slip differentials and transmissions
1861,1861,Columbus,Consumer goods,Recreational products,Settala,1919,Bicycle tubing
1862,1862,Comau,Industrials,Industrial machinery,Turin,1973,"Industrial robots, part of FCA Italy"
1863,1863,Comus S.p.A.,Consumer goods,Recreational products,Ancona,?,Musical instruments
1864,1864,COMVERT S.r.l.,Consumer goods,Clothing & accessories,Milan,1994,"Clothing, magazines and luxury goods"
1865,1865,Conad,Consumer services,Food retailers & wholesalers,Bologna,1962,Supermarkets
1866,1866,Coop,Consumer services,Food retailers & wholesalers,Casalecchio di Reno,1967,Supermarkets
1867,1867,Coppola Industria Alimentare,Consumer goods,Food products,Mercato San Severino,1952,Canned tomatoes
1868,1868,Corneliani,Consumer goods,Clothing & accessories,Mantua,1958,Menswear
1869,1869,Costa Crociere,Consumer services,Travel & tourism,Genoa,1854,Cruise line
1870,1870,Crumar,Consumer goods,Recreational products,Castelfidardo,1971,Musical instruments
1871,1871,Dainese,Consumer goods,Auto parts,Molvena,1972,Helmets and protective equipment
1872,1872,Dallara,Consumer goods,Automobiles,Varano de' Melegari,1972,Race cars
1873,1873,Damiani,Consumer goods,Clothing & accessories,Valenza,1924,Jewelry
1874,1874,Danieli,Industrials,Industrial machinery,Buttrio,1914,Metals industry
1875,1875,Dario Pegoretti,Consumer goods,Recreational products,Caldonazzo,1956,Bicycles
1876,1876,De Agostini,Consumer services,Publishing,Novara,1901,Media holding
1877,1877,De Cecco,Consumer goods,Food products,Fara San Martino,1886,"Food, pasta"
1878,1878,De Rosa,Consumer goods,Recreational products,Milan,1953,Bicycles
1879,1879,De Tomaso,Consumer goods,Automobiles,Modena,1959,"Road cars, defunct 2015"
1880,1880,Dell'Orto,Consumer goods,Auto parts,Cabiate,1933,Carburetors
1881,1881,DeLonghi,Consumer goods,Durable household products,Treviso,1902,Coffee machines
1882,1882,Design42Day,Consumer services,Publishing,Milan,2007,Design publishing
1883,1883,Di Blasi Industriale,Consumer goods,Recreational products,Francofonte,1952,Bicycles
1884,1884,Diadora,Consumer goods,Footwear,Caerano di San Marco,1948,"Shoes, part of Geox"
1885,1885,Diesel,Consumer goods,Clothing & accessories,Breganze,1978,Fashion
1886,1886,Dolce & Gabbana,Consumer goods,Clothing & accessories,Milan,1985,Fashion house
1887,1887,DR Motor Company,Consumer goods,Automobiles,Macchia d'Isernia,2006,Road cars
1888,1888,Ducati,Consumer goods,Automobiles,Bologna,1926,"Motorbikes, part of the Volkswagen Group (Germany)"
1889,1889,Ducati Energia,Industrials,Electronic & electrical equipment,Bologna,1926,"Automotive, energy, electronics"
1890,1890,Durst,Technology,Electronic & electrical equipment,Brixen,1936,Photographic and printing equipment
1891,1891,Edison,Utilities,Multiutilities,Milan,1884,Electricity and natural gas
1892,1892,Edoardo Raffinerie Garrone (ERG),Utilities,Alternative electricity,Genoa,1938,Renewable energy
1893,1893,Eko guitars,Consumer goods,Recreational products,Recanati,1959,Musical instruments
1894,1894,Ellesse,Consumer goods,Clothing & accessories,Perugia,1959,"Apparel, now part of Pentland Group (UK)"
1895,1895,E. Marinella,Consumer goods,Clothing & accessories,Naples,1914,Clothing
1896,1896,Enel,Utilities,Multiutilities,Rome,1962,Electricity and natural gas
1897,1897,Energica Motor Company,Consumer goods,Automobiles,Modena,2010,Motorbikes
1898,1898,Eni,Oil & gas,Integrated oil & gas,Rome,1953,Petroleum
1899,1899,Ermenegildo Zegna,Consumer goods,Clothing & accessories,Milan,1910,Fashion house
1900,1900,Erreà,Consumer goods,Clothing & accessories,Torrile,1988,Sportswear
1901,1901,Esselunga,Consumer services,Food retailers & wholesalers,Milan,1957,Food retailer
1902,1902,Etro,Consumer goods,Clothing & accessories,Milan,1968,Fashion house
1903,1903,Eurofly,Consumer services,Airlines,Milan,1989,"Defunct airline, merged in Meridiana"
1904,1904,Fabbrica Ligure Automobili Genova,Consumer goods,Automobiles,Genoa,1905,"Road cars, defunct 1908"
1905,1905,Fratelli Fabbri Editori,Consumer services,Publishing,Milan,1947,"Publishing house, part of RCS MediaGroup"
1906,1906,Fabbri Group,Consumer goods,Recreational products,Calto,1950,Amusement rides
1907,1907,Facchini Group,Consumer goods,Food products,Cormano,1959,Pasta machines
1908,1908,Faema,Consumer goods,Durable household products,Milan,1945,Espresso machines
1909,1909,Falck Group,Basic materials,Iron & steel,Sesto San Giovanni,1906,Steel
1910,1910,FAMARS,Industrials,Defense,Gardone Val Trompia,1967,Firearms
1911,1911,Fantic Motor,Consumer goods,Automobiles,Barzago,1968,Motorbikes
1912,1912,Farfisa,Consumer goods,Recreational products,Osimo,1946,Musical instruments
1913,1913,Fazioli,Consumer goods,Recreational products,Sacile,1981,Musical instruments
1914,1914,Fedrigoni,Basic materials,Paper,Verona,1888,Paper
1915,1915,Feltrinelli,Consumer services,Publishing,Milan,1954,Publishing house
1916,1916,Fendi,Consumer goods,Clothing & accessories,Rome,1925,Luxury fashion
1917,1917,Ferrari,Consumer goods,Automobiles,Maranello,1939,Road and race cars
1918,1918,Ferrero SpA,Consumer goods,Food products,Alba,1946,"Food, Nutella"
1919,1919,Ferretti Group,Industrials,Shipbuilding,Forlì,1968,Shipbuilding
1920,1920,Ferrovie dello Stato Italiane,Consumer services,Travel & tourism,Rome,1905,Passenger rail
1921,1921,Fiat,Consumer goods,Automobiles,Turin,1899,"Automotive manufacturer, part of FCA Italy"
1922,1922,Fincantieri,Industrials,Shipbuilding,Trieste,1959,Shipbuilding
1923,1923,Fiocchi Munizioni,Industrials,Defense,Lecco,1876,Ammunition
1924,1924,Fioravanti,Consumer goods,Automobiles,Turin,1987,Automotive design
1925,1925,Fondiaria-Sai,Financials,Property & casualty insurance,Turin,2002,"Insurance, defunct 2014"
1926,1926,Fondmetal,Consumer goods,Tires,Bergamo,1972,Wheels
1927,1927,Fornasari,Consumer goods,Automobiles,Vicenza,1999,Race cars
1928,1928,Forst,Consumer goods,Brewers,Algund,1857,Brewery
1929,1929,Franchi,Industrials,Defense,Brescia,1987,"Firearms, part of Beretta Holding"
1930,1930,Frera,Consumer goods,Automobiles,Milan,1905,"Motorbikes, production ceased"
1931,1931,Frette,Consumer goods,Clothing & accessories,Monza,1860,Textiles
1932,1932,Fulcrum Wheels,Consumer goods,Recreational products,Arcugnano,2004,"Bicycle wheels, part of Campagnolo"
1933,1933,Fulgor,Consumer goods,Durable household products,Gallarate,1949,Appliances
1934,1934,Furla,Consumer goods,Clothing & accessories,Bologna,1927,Fashion
1935,1935,Gaggia,Consumer goods,Durable household products,Milan,1947,"Espresso machines, part of Philips (Netherlands)"
1936,1936,Gancia,Consumer goods,Distillers & vintners,Canelli,1850,Spumante wine
1937,1937,Gardaland,Consumer services,Recreational services,Castelnuovo del Garda,1975,"Amusement park, part of Merlin Entertainments (UK)"
1938,1938,Garelli Motorcycles,Consumer goods,Automobiles,Milan,1919,"Scooters, production ceased"
1939,1939,Garlando,Consumer goods,Recreational products,Novi Ligure,1954,"Pool tables, table football"
1940,1940,GDE Bertoni,Consumer goods,Recreational products,Milan,1938,"Medals, trophies"
1941,1941,GEDI Gruppo Editoriale,Consumer services,Publishing,Rome,1955,Media house
1942,1942,Geox,Consumer goods,Clothing & accessories,Montebelluna,1995,Clothing
1943,1943,Ghezzi & Brian,Consumer goods,Automobiles,Missaglia,1995,Motorbikes
1944,1944,Gilera,Consumer goods,Automobiles,Pontedera,1909,"Scooters, motorbikes, production ceased"
1945,1945,Gio. Ansaldo & C.,Industrials,Aerospace,Genoa,1853,Defunct 1993
1946,1946,Givova,Consumer goods,Clothing & accessories,Scafati,2008,Sportswear
1947,1947,Golden Goose,Consumer goods,Clothing & accessories,Venice,2000,Fashion
1948,1948,Graziano Trasmissioni,Consumer goods,Auto parts,Turin,1951,"Transmissions, gear boxes and drivelines"
1949,1949,Grimaldi Group,Transport & tourism,Consumer services,Palermo,1947,Tourist and cargo travel
1950,1950,Grivel,Consumer goods,Recreational products,Courmayeur,1818,Tools and equipment for alpinism
1951,1951,Gruppo Bertone,Consumer goods,Automobiles,Milan,1912,"Automobile manufacturer, defunct 2014"
1952,1952,Gruppo Riva,Basic materials,Iron & steel,Milan,1954,Steel
1953,1953,Gruppo TIM,Telecommunications,Mobile Telecommunications,Rome,1994,Telecom
1954,1954,Gucci,Consumer goods,Clothing & accessories,Florence,1921,Fashion house
1955,1955,Guerciotti,Consumer goods,Recreational products,Milan,1964,Bicycles
1956,1956,Gufram,Consumer goods,Furnishings,Cuneo,1966,Design objects
1957,1957,Hera Group,Utilities,Multiutilities,Bologna,2002,"Gas, water, electricity"
1958,1958,Hitachi Rail Italy,Industrials,Commercial rail vehicles,Naples,2001,"Mass transit vehicles, part of Hitachi Rail (Japan)"
1959,1959,I.DE.A Institute,Consumer goods,Automobiles,Turin,1978,Automotive design
1960,1960,Illy,Consumer goods,Beverages,Trieste,1933,Coffee
1961,1961,Impresa Pizzarotti,Industrials,Heavy construction,Parma,1910,Construction
1962,1962,Indesit Company,Consumer goods,Durable household products,Fabriano,1975,Appliances
1963,1963,Innocenti,Consumer goods,Automobiles,Milan,1947,"Automobiles, defunct 1997"
1964,1964,Intermarine,Industrials,Shipbuilding,Sarzana,1970,Shipbuilding
1965,1965,Intesa Sanpaolo,Financials,Banks,Turin,2007,Bank
1966,1966,Iride Bicycles,Consumer goods,Recreational products,Venice,1919,Bicycles
1967,1967,Iso,Consumer goods,Automobiles,Bresso,1953,"Auto manufacturer, defunct 1974"
1968,1968,Isotta Fraschini,Consumer goods,Automobiles,Milan,1900,Automotive manufacturer
1969,1969,ITA Airways,Consumer services,Airlines,Rome,2020,Flag carrier
1970,1970,Italcementi,Industrials,Building materials & fixtures,Bergamo,1864,Concrete
1971,1971,Italdesign Giugiaro,Consumer goods,Automobiles,Moncalieri,1968,Automotive design
1972,1972,Italjet,Consumer goods,Automobiles,Castel San Pietro Terme,1959,"Scooters, production ceased"
1973,1973,Iveco,Industrials,Commercial vehicles & trucks,Turin,1975,"Trucks, industrial & defense vehicles"
1974,1974,Kappa,Consumer goods,Clothing & accessories,Turin,1916,Sportswear
1975,1975,Kiton,Consumer goods,Clothing & accessories,Naples,1956,Clothing
1976,1976,Krizia,Consumer goods,Clothing & accessories,Milan,1954,Designer label
1977,1977,Kuota,Consumer goods,Recreational products,Albiate,2001,Bicycles
1978,1978,La Perla,Consumer goods,Clothing & accessories,Bologna,1954,Clothing
