,name,annual_revenue_usd,annual_net_income_usd,market_capitalization_2022,employees_number,ceo,headquarters_country,wikipedia_page_url,twitter_page_url,facebook_page_url
7144,UBE INDUSTRIES,4781000000,179000000,1760000000,11010,,Japan,,,
7145,SYSTEMAX,,,,1430,,USA,,,
7146,REE AUTOMOTIVE LTD.,0,-505000000,1764000000,270,,USA,,,
7147,SOTETSU HOLDINGS,1581000000,14000000,1755000000,5118,,Japan,,,
7148,NTG NORDIC TRANSPORT GROUP A/S,982000000,47000000,1760000000,,,Denmark,,,
7149,GS YUASA CORPORATION,3153000000,62000000,1761000000,13600,,Japan,,,
7150,TOKYO SEIMITSU,973000000,156000000,1758000000,2326,,Japan,,,
7151,PT BANK MAYBANK INDONESIA TBK,639000000,111000000,1761000000,,,Indonesia,,,
7152,EMPIRE STATE REALTY TRUST,624000000,-10000000,1764000000,693,,USA,,,
7153,METHODE ELECTRONICS,1163000000,102000000,1761000000,7000,,USA,,,
7154,UCO BANK,1198000000,112000000,1762000000,22436,,India,https://en.wikipedia.org/wiki/UCO_Bank,,
7155,CONVERGE TECHNOLOGY SOLUTIONS CORP.,,,1755000000,,,Canada,,,
7156,OX2 AB (PUBL),,,1757000000,,,Sweden,,,
7157,S IMMO AG,200000000,229000000,1757000000,,,Austria,,,
7158,SHANGHAI BAOSTEEL PACKAGING,,,1757000000,,,China,,,
7159,BEIJER ALMA AB (PUBL),508000000,54000000,1758000000,,,Sweden,,,
7160,SHANXI ZHANGZE ELECTRIC POWER,,,1755000000,,,China,,,
7161,ENDURANCE INTERNATIONAL GROUP HOLDINGS,,,,,,USA,,,
"7162,""NINGBO ZHENYU TECHNOLOGY CO., LTD."",,,1756000000,,,China,,,"
7163,PALADIN ENERGY LIMITED,4000000,-26000000,1760000000,,,Australia,,,
7164,YINGKOU JINCHEN MACHINERY,,,1745000000,,,China,,,
7165,GUIZHOU CHANHEN CHEMICAL CORPORATION,,,1752000000,,,China,,,
7166,TRAINLINE,221000000,-13000000,1752000000,,,UK,https://en.wikipedia.org/wiki/Trainline,,
7167,MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS,,,1747000000,,,Brazil,,,
7168,FENIX OUTDOOR INTERNATIONAL AG,,,1754000000,,,Switzerland,,,
7169,CREATE SD HOLDINGS,2559000000,92000000,1745000000,7029,,Japan,,,
7170,SINOSTEEL ENGINEERING & TECHNOLOGY,,,1746000000,,,China,,,
7171,FUJI OIL HOLDINGS,3166000000,84000000,1746000000,150,,Japan,,,
7172,COSCO SHIPPING SPECIALIZED CARRIERS,,,1746000000,,,China,,,
7173,PENNYMAC MORTGAGE INVESTMENT TRUST,81000000,25000000,1750000000,6000,,USA,,,
7174,FORMOSA TAFFETA,1084000000,71000000,1754000000,,,Taiwan,,,
7175,SAUDI AIRLINES CATERING COMPANY,323000000,4000000,1749000000,,,Saudi Arabia,,,
7176,TORIDOLL HOLDINGS CORPORATION,1119000000,66000000,1747000000,4139,,Japan,,,
7177,HANNSTAR DISPLAY CORPORATION,903000000,274000000,1754000000,,,Taiwan,,,
7178,WALLISER KANTONALBANK,243000000,90000000,1746000000,,,Switzerland,,,
7179,GUIZHOU GAS GROUP CORPORATION,740000000,26000000,1748000000,,,China,,,
7180,COHU,887000000,167000000,1749000000,3240,,USA,,,
7181,SHENZHEN SUNLINE TECH,229000000,18000000,1751000000,,,China,,,
7182,FENG HSIN STEEL,1268000000,133000000,1747000000,,,Taiwan,,,
7183,TPG SPECIALTY LENDING,236000000,211000000,1748000000,,,USA,,,
7184,BONHEUR ASA,776000000,-11000000,1747000000,,,Norway,,,
7185,CHIPSEA TECHNOLOGIES (SHENZHEN) CORP.,,,1749000000,,,China,,,
7186,SOLUTIONS 30 S.E,,,,,,Luxembourg,,,
7187,CHINA PETROCHEMICAL DEVELOPMENT CORPORATION,1162000000,119000000,1747000000,,,Taiwan,,,
7188,ENCORE CAPITAL GROUP,1614000000,350000000,1754000000,6604,,USA,,,
7189,TX GROUP AG,,,1751000000,,,Switzerland,,,
7190,BARLOWORLD,2473000000,164000000,1747000000,,,South Africa,,,
7191,TIANJIN RINGPU BIO-TECHNOLOGY,,,1746000000,,,China,,,
7192,STOCK YARDS BANCORP,232000000,74000000,1748000000,,,USA,,,
"7193,""MONTROSE ENVIRONMENTAL GROUP, INC."",546000000,-41000000,1747000000,2500,,USA,,,"
7194,COFCO MEAT HOLDINGS,,,1746000000,,,China,,,
7195,ALLIANCE RESOURCE PARTNERS,1569000000,178000000,1753000000,1862,,USA,,,
"7196,""HIGHPEAK ENERGY, INC."",220000000,50000000,1753000000,,,USA,,,"
7197,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,0,-516000000,1739000000,,,USA,https://en.wikipedia.org/wiki/Faraday_Future,,
7198,DOCEBO,80000000,-10000000,1743000000,,,Canada,,,
"7199,""UCLOUD TECHNOLOGY CO., LTD."",,,1740000000,,,China,,,"
7200,LENDINGTREE,1098000000,69000000,1736000000,1425,,USA,,,
7201,SLEEP NUMBER CORPORATION,2184000000,153000000,1744000000,5515,,USA,,,
7202,PING IDENTITY HOLDING,299000000,-64000000,1743000000,1247,,USA,,,
7203,LOJAS AMERICANAS,4465000000,107000000,1736000000,,,Brazil,https://en.wikipedia.org/wiki/Lojas_Americanas,,
7204,KOKUYO,37000000,0,1743000000,6961,,Japan,,,
7205,REALORD GROUP HOLDINGS,152000000,16000000,1737000000,,,Hong Kong,,,
7206,NISHI-NIPPON RAILROAD,3117000000,72000000,1739000000,4666,,Japan,,,
7207,PREMIER INVESTMENT CORPORATION,11000000,2000000,1741000000,4216,,Japan,,,
7208,VETOQUINOL SA,521000000,62000000,1744000000,,,France,,,
7209,TS TECH,2554000000,91000000,1738000000,15960,,Japan,,,
7210,CANGZHOU MINGZHU PLASTIC,,,1742000000,,,China,,,
"7211,""XINJIANG JOINWORLD CO.,LTD."",,,1736000000,,,China,,,"
7212,SHIJIAZHUANG CHANGSHAN BEIMING TECHNOLOGY CO. LTD,,,1736000000,,,China,,,
7213,CITIC GUOAN INFORMATION INDUSTRY,,,1738000000,,,China,,,
7214,TUNG HO STEEL ENTERPRISE CORPORATION,1943000000,195000000,1737000000,,,Taiwan,,,
7215,ZHEJIANG NARADA POWER SOURCE,1724000000,-199000000,1741000000,,,China,,,
7216,STARHUB LTD,1499000000,109000000,1737000000,2016,,Singapore,https://en.wikipedia.org/wiki/StarHub,,
7217,ANHUI EXPRESSWAY COMPANY,,,1744000000,,,China,,,
7218,OCTOPUS TITAN VCT,259000000,254000000,1738000000,,,UK,,,
7219,TELIX PHARMACEUTICALS,5000000,-59000000,1735000000,,,Australia,,,
7220,LONG YUAN CONSTRUCTION GROUP,,,1738000000,,,China,,,
7221,BEAR ELECTRIC APPLIANCE,525000000,41000000,1740000000,,,China,,,
7222,NORTHERN OIL AND GAS,975000000,-8000000,1743000000,,,USA,,,
7223,KEDA GROUP,,,1735000000,,,China,,,
7224,TIANJIN SONGJIANG,,,1743000000,,,China,,,
7225,CAMPING WORLD HOLDINGS,6913000000,278000000,1731000000,13084,,USA,,,
7226,TOEI COMPANY,858000000,66000000,1729000000,769,,Japan,,,
7227,LOTTE CORPORATION,7424000000,231000000,1731000000,,,South Korea,,,
7228,VOYAGER DIGITAL (CANADA),175000000,-51000000,1727000000,,,USA,,,
7229,PETKIM PETROKIMYA HOLDING A.S.,,,1727000000,,,Turkey,,,
7230,SHANDONG JINCHENG PHARMACEUTICAL GROUP CO. LTD,,,1725000000,,,China,,,
7231,MITSUBISHI ESTATE LOGISTICS REIT INVESTMENT CORPORATION,67000000,33000000,1733000000,,,Japan,,,
7232,ASSECO POLAND,14494000000,468000000,1733000000,,,Poland,https://en.wikipedia.org/wiki/Asseco,,
7233,CONVERGE TECHNOLOGY SOLUTIONS,1174000000,12000000,1727000000,,,Canada,,,
7234,FARGLORY LAND DEVELOPMENT,1095000000,201000000,1734000000,,,Taiwan,,,
7235,STANDARD FOODS CORPORATION,1134000000,81000000,1730000000,,,Taiwan,,,
7236,TERNA ENERGY SOCIETE ANONYME COMMERCIAL TECHNICAL COMPANY,,,1728000000,,,Greece,,,
7237,HACHIJUNI BANK,1032000000,195000000,1725000000,3713,,Japan,,,
7238,LECTRA SA,387000000,28000000,1730000000,,,France,https://en.wikipedia.org/wiki/Lectra,,
7239,YOUNGONE CORPORATION,2089000000,223000000,1731000000,,,South Korea,,,
"7240,""SHENZHEN HYMSON LASER INTELLIGENT EQUIPMENTS CO.,LTD."",,,1731000000,,,China,,,"
7241,CHURCHILL CAPITAL CORP II,,,,,,USA,,,
7242,HONGLI ZHIHUI GROUP,,,1729000000,,,China,,,
7243,CINDA REAL ESTATE,,,1734000000,,,China,,,
7244,SHANDONG YISHENG LIVESTOCK & POULTRY BREEDING,,,1725000000,,,China,,,
7245,ANDLAUER HEALTHCARE GROUP,338000000,68000000,1729000000,2000,,Canada,,,
7246,ASAHI INDIA GLASS,394000000,43000000,1730000000,,,India,,,
7247,LONCIN MOTOR,,,1725000000,,,China,,,
7248,JINYUAN EP,,,1734000000,,,China,,,
7249,EDITAS MEDICINE,25000000,-192000000,1720000000,264,,USA,,,
7250,CARSGEN THERAPEUTICS HOLDINGS LIMITED,,,1720000000,,,China,,,
7251,PLATZER FASTIGHETER HOLDING AB (PUBL),113000000,161000000,1720000000,,,Sweden,,,
7252,NANOFILM TECHNOLOGIES INTERNATIONAL LIMITED,181000000,46000000,1718000000,1400,,Singapore,,,
7253,REGIONAL S. A. B. DE C. V,616000000,148000000,1720000000,,,Mexico,,,
7254,AMC NETWORKS,3077000000,250000000,1716000000,2026,,USA,https://en.wikipedia.org/wiki/AMC_Networks,https://twitter.com/amc_tv?lang=en,
7255,INFOMART CORPORATION,72000000,4000000,1715000000,462,,Japan,,,
7256,SHANXI LANHUA SCI-TECH VENTURE,,,1717000000,,,China,,,
7257,TESSENDERLO GROUP NV,2080000000,187000000,1716000000,4800,,Belgium,https://en.wikipedia.org/wiki/Tessenderlo_Group,,
7258,MYR GROUP,2498000000,85000000,1721000000,5500,,USA,,,
7259,GOLDENMAX INTERNATIONAL TECHNOLOGY,,,1723000000,,,China,,,
7260,BYTES TECHNOLOGY GROUP PLC,,,1720000000,,,UK,,,
7261,IBF FINANCIAL HOLDINGS,338000000,128000000,1720000000,,,Taiwan,,,
7262,TRIANGLE TYRE CO. LTD,1303000000,87000000,1721000000,,,China,,,
7263,ZHEJIANG RUNTU,,,1718000000,,,China,,,
7264,BEIJING WATER BUSINESS DOCTOR,,,1722000000,,,China,,,
7265,AKER CARBON CAPTURE ASA,,,1716000000,,,Norway,,,
7266,SHENZHEN AGRICULTURAL PRODUCTS GROUP,595000000,54000000,1715000000,,,China,,,
7267,ZHEJIANG GUYUELONGSHAN SHAOXING WINE,229000000,29000000,1716000000,,,China,,,
7268,DR.PENG TELECOM&MEDIA GROUP,,,1715000000,,,China,,,
7269,MEGA OR HOLDINGS LTD,48000000,224000000,1721000000,,,Israel,,,
7270,HORNBACH BAUMARKT AG,5494000000,188000000,1721000000,,,Germany,,,
7271,FIRST BANCORP,823000000,277000000,1722000000,3075,,USA,https://en.wikipedia.org/wiki/First_Bancorp,https://twitter.com/localfirstbank,https://www.facebook.com/localfirstbank/
7272,MARUWA,397000000,97000000,1722000000,,,Japan,,,
7273,GUANGDONG GREAT RIVER SMARTER LOGISTICS,,,1715000000,,,China,,,
7274,HYBIO PHARMACEUTICAL,,,1723000000,,,China,,,
7275,VERICEL CORPORATION,156000000,-7000000,1708000000,281,,USA,,,
7276,BRINKER INTERNATIONAL,3804000000,117000000,1713000000,59491,,USA,,,
7277,CELLDEX THERAPEUTICS,4000000,-70000000,1706000000,134,,USA,,,
7278,UPONOR OYJ,1313000000,96000000,1710000000,,,Finland,,,
7279,FILA HOLDINGS CORPORATION,2838000000,176000000,1709000000,,,South Korea,,,
7280,ISTAR,308000000,108000000,1712000000,144,,USA,,,
7281,RESORTTRUST,1151000000,42000000,1708000000,7937,,Japan,,,
"7282,""TINAVI MEDICAL TECHNOLOGIES CO., LTD."",,,1707000000,,,China,,,"
7283,J. B. CHEMICALS & PHARMACEUTICALS,303000000,48000000,1709000000,4291,,India,,,
7284,ARIAKE JAPAN,384000000,56000000,1708000000,976,,Japan,,,
7285,CREDIT SAISON,2648000000,258000000,1707000000,3239,,Japan,,,
7286,JAMES HALSTEAD,313000000,46000000,1707000000,,,UK,,,
7287,JIH SUN FINANCIAL HOLDING,,,1714000000,,,Taiwan,,,
7288,PT BANK CIMB NIAGA TBK,1197000000,277000000,1706000000,12372,,Indonesia,,,
7289,EATON VANCE TAX-ADVANTAGED GLOBAL DIVIDEND INCOME FUND,593000000,592000000,1710000000,,,USA,,,
7290,OUTOTEC OYJ,,,,,,Finland,,,
7291,RADIANT OPTO-ELECTRONICS CORPORATION,2019000000,188000000,1709000000,,,Taiwan,,,
7292,GALAXY DIGITAL HOLDINGS,0,402000000,1714000000,,,USA,,,
7293,CMR SURGICAL,,,,,,UK,https://en.wikipedia.org/wiki/CMR_Surgical,,
7294,FIGURE TECHNOLOGIES,,,,312,,USA,,,
7295,FIRSTCRY,,,,,,India,,,
7296,HEADSPIN,,,,211,,USA,,,
7297,MONZO,,,,,,UK,https://en.wikipedia.org/wiki/Monzo,,
7298,RAPYD,,,,,,UK,,,
7299,SMARTNEWS,,,,,,Japan,,,
7300,EATON VANCE TAX-MANAGED BUY-WRITE OPPORTUNITIES FUND,107000000,106000000,1714000000,,,USA,,,
7301,CASETEK HOLDINGS,,,,,,Taiwan,,,
7302,SHANDONG HI-SPEED ROAD&BRIDGE,,,1709000000,,,China,,,
7303,CHINA PUBLISHING & MEDIA HOLDINGS,,,1714000000,,,China,,,
7304,BEIJING SL PHARMACEUTICAL,,,1713000000,,,China,,,
7305,HUAYI BROTHERS MEDIA CORPORATION,204000000,-36000000,1713000000,,,China,,,
7306,F.I.B.I. HOLDINGS LTD,1392000000,207000000,1713000000,,,Israel,,,
7307,BUFAB AB (PUBL),554000000,44000000,1708000000,,,Sweden,,,
"7308,""JILIN CHEMICAL FIBRE STOCK CO.,LTD"",,,1712000000,,,China,,,"
7309,SPAR NORD BANK A/S,501000000,176000000,1712000000,,,Denmark,,,
7310,SUZHOU ANJIE TECHNOLOGY,,,1707000000,,,China,,,
7311,HANGZHOU SHUNWANG TECHNOLOGY,,,1712000000,,,China,,,
7312,FOOSUNG,285000000,17000000,1711000000,,,South Korea,,,
7313,OLYMPIC CIRCUIT TECHNOLOGY,,,1710000000,,,China,,,
7314,JOHNS LYNG GROUP,620000000,17000000,1714000000,,,Australia,,,
7315,VECTOR GROUP,1220000000,213000000,1695000000,500,,USA,,,
7316,METRO BRANDS LIMITED,168000000,26000000,1704000000,,,India,,,
7317,BASF INDIA,1637000000,74000000,1703000000,1502,,India,https://en.wikipedia.org/wiki/BASF,,
7318,REVENIO GROUP OYJ,78000000,17000000,1703000000,,,Finland,,,
"7319,""SAWAI GROUP HOLDINGS CO., LTD."",,,1698000000,,,Japan,,,"
"7320,""CHINA NONFERROUS METAL INDUSTRY'S FOREIGN ENGINEERING AND CONSTRUCTION CO.,LTD."",,,1703000000,,,China,,,"
7321,NIPPON KAYAKU,1349000000,125000000,1697000000,5752,,Japan,,,
7322,CONTOURGLOBAL,2151000000,78000000,1700000000,,,UK,https://en.wikipedia.org/wiki/ContourGlobal,,
7323,RATHBONE BROTHERS,512000000,88000000,1701000000,,,UK,https://en.wikipedia.org/wiki/Rathbone_Brothers,,
7324,CENTRAL BANK OF INDIA,1565000000,135000000,1701000000,33481,,India,https://en.wikipedia.org/wiki/Central_Bank_of_India,,
7325,ATOSS SOFTWARE AG,97000000,19000000,1702000000,,,Germany,,,
7326,PT PABRIK KERTAS TJIWI KIMIA TBK,,,1700000000,6500,,Indonesia,,,
7327,JACK SEWING MACHINE,881000000,68000000,1697000000,,,China,,,
7328,ENERGIEDIENST HOLDING AG,1124000000,72000000,1700000000,,,Switzerland,,,
"7329,""TRAVERE THERAPEUTICS, INC."",227000000,-180000000,1704000000,310,,USA,,,"
7330,ANHUI GOLDEN SEED WINERY,176000000,-24000000,1701000000,,,China,,,
7331,KUNSHAN KINGLAI HYGIENIC MATERIALS,,,1699000000,,,China,,,
"7332,""BEIJING FUNSHINE CULTURE MEDIA CO., LTD."",,,1697000000,,,China,,,"
7333,TP ICAP,2197000000,6000000,1688000000,,,UK,,,
7334,AES TIETE ENERGIA,,,,,,Brazil,,,
"7335,""REVOLUTION MEDICINES, INC."",29000000,-187000000,1690000000,188,,USA,,,"
7336,VESUVIUS,1934000000,120000000,1691000000,10809,,UK,https://en.wikipedia.org/wiki/Vesuvius_plc,,
7337,GRENKE AG,608000000,90000000,1686000000,1675,,Germany,https://en.wikipedia.org/wiki/Grenke,,
7338,LA SOCIETE INDUSTRIELLE ET FINANCIERE DE L'ARTOIS,120000000,17000000,1694000000,,,France,,,
7339,BGC PARTNERS,2015000000,124000000,1693000000,3920,,USA,,,
7340,FBL FINANCIAL GROUP,,,,1751,,USA,,,
7341,JIAYUAN INTERNATIONAL GROUP,2757000000,352000000,1687000000,6163,,Hong Kong,,,
7342,FIBRA DANHOS,239000000,141000000,1691000000,,,Mexico,,,
7343,TRI-CONTINENTAL CORPORATION,436000000,435000000,1693000000,,,USA,,,
7344,ZHEJIANG TIANTIE INDUSTRY,,,1686000000,,,China,,,
7345,FIRSTSOURCE SOLUTIONS,734000000,67000000,1692000000,,,India,,,
7346,GLOBAL NET LEASE,391000000,-20000000,1692000000,10,,USA,,,
7347,BASLER,214000000,20000000,1685000000,,,Germany,,,
7348,SHANGHAI SMI HOLDING CO. LTD,1338000000,133000000,1685000000,,,China,,,
7349,AKKA TECHNOLOGIES SE,1503000000,-168000000,1690000000,,,Belgium,https://fr.wikipedia.org/wiki/Akka_Technologies,,
7350,KKR ACQUISITION HOLDINGS I CORP.,0,2000000,1689000000,,,USA,,,
7351,CHURCHILL CAPITAL CORP VII,0,-4000000,1689000000,,,USA,,,
7352,WUXI RURAL COMMERCIAL BANK,,,1689000000,,,China,,,
7353,JIANGSU ZHANGJIAGANG RURAL COMMERCIAL BANK,,,1694000000,,,China,,,
7354,EPISTAR CORPORATION,,,,,,Taiwan,,,
7355,DIGITAL CHINA GROUP,17810000000,35000000,1687000000,,,China,,,
7356,TELECOM EGYPT COMPANY,,,,,,Egypt,,,
7357,COMINAR REAL ESTATE INVESTMENT TRUST,524000000,,1688000000,,,Canada,https://en.wikipedia.org/wiki/Cominar,,
7358,DRILLING COMPANY OF 1972 A/S,1267000000,291000000,1689000000,,,Denmark,,,
7359,JILIN YATAI (GROUP),,,1685000000,,,China,,,
7360,SHANGHAI CHLOR-ALKALI CHEMICAL,,,1689000000,,,China,,,
7361,ISROTEL,492000000,77000000,1694000000,,,Israel,,,
7362,CORNERSTONE STRATEGIC VALUE FUND,204000000,203000000,1689000000,,,USA,,,
7363,BEIJING ORIENTAL JICHENG,,,1693000000,,,China,,,
7364,SKYWORTH GROUP,,,1686000000,,,China,,,
7365,IOOF HOLDINGS LTD,302000000,134000000,1683000000,,,Australia,https://en.wikipedia.org/wiki/IOOF_(company),,
7366,J D WETHERSPOON,909000000,-213000000,1681000000,,,UK,,,
7367,ITOHAM YONEKYU HOLDINGS,6234000000,140000000,1683000000,8327,,Japan,,,
7368,BLIVEX ENERGY TECHNOLOGY,,,1677000000,,,China,,,
7369,BAPCOR,1274000000,87000000,1682000000,,,Australia,,,
7370,VGI PUBLIC COMPANY,106000000,-3000000,1675000000,,,Thailand,,,
7371,BBGI GLOBAL INFRASTRUCTURE S.A.,,,1678000000,,,Luxembourg,,,
7372,BROOKFIELD ASSET MANAGEMENT REINSURANCE PARTNERS LTD.,,,1677000000,,,Bermuda,,,
7373,ELAN MICROELECTRONICS CORPORATION,606000000,169000000,1684000000,,,Taiwan,,,
7374,ADVANCED TECHNOLOGY & MATERIALS,,,1680000000,,,China,,,
7375,CHINA WEST CONSTRUCTION GROUP CO. LTD,,,1675000000,,,China,,,
7376,AMAG AUSTRIA METALL AG,,,1679000000,,,Austria,,,
7377,DEUTSCHE PFANDBRIEFBANK AG,591000000,229000000,1683000000,,,Germany,,,
7378,TAIYO HOLDINGS,715000000,86000000,1676000000,,,Japan,,,
7379,USA COMPRESSION PARTNERS LP,632000000,-38000000,1682000000,879,,USA,,,
7380,CLINIGEN GROUP,616000000,35000000,1677000000,,,UK,,,
7381,DONGFANG ELECTRONICS,,,1677000000,,,China,,,
"7382,""AGORA, INC."",24000000,-10000000,1669000000,,,China,,,"
"7383,""PENGXIN INTERNATIONAL MINING CO.,LTD"",,,1668000000,,,China,,,"
7384,COMPANHIADE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,2010000000,199000000,1672000000,,,Brazil,,,
7385,IRESS,440000000,54000000,1674000000,,,Australia,https://en.wikipedia.org/wiki/IRESS,,
7386,NOVOROSSIYSK COMMERCIAL SEA PORT,,,1670000000,,,Russia,,,
7387,BILIA AB (PUBL),3347000000,137000000,1673000000,,,Sweden,,,
7388,STRATEC SE,287000000,39000000,1667000000,,,Germany,,,
"7389,""DREAM FINDERS HOMES, INC."",1923000000,117000000,1667000000,354,,USA,,,"
7390,HYUNDAI MARINE & FIRE INSURANCE,11540000000,324000000,1665000000,,,South Korea,,,
7391,CANOO INC.,0,-346000000,1671000000,,,USA,,,
7392,DONGGUAN DEVELOPMENT (HOLDINGS),,,1668000000,,,China,,,
7393,SHENZHEN INFOGEM TECHNOLOGIES,173000000,-41000000,1670000000,,,China,,,
7394,BITAUTO HOLDINGS,,,,,,China,,,
"7395,""NANYA NEW MATERIAL TECHNOLOGY CO.,LTD"",,,1668000000,,,China,,,"
7396,OCEANWIDE HOLDINGS,2171000000,-1638000000,1669000000,,,China,https://en.wikipedia.org/wiki/Oceanwide_Holdings,,
7397,SANRIO COMPANY,385000000,25000000,1674000000,,,Japan,,,
7398,CRAYON GROUP HOLDING ASA,,,1674000000,,,Norway,,,
7399,GOPRO,1161000000,371000000,1666000000,766,,USA,,,
7400,DEPPON LOGISTICS,4563000000,21000000,1674000000,,,China,,,
7401,BLUE PRISM GROUP,197000000,-60000000,1667000000,,,UK,,,
7402,HOME CONSORTIUM LIMITED,10000000,53000000,1667000000,,,Australia,,,
7403,FATTAL HOLDINGS (1998) LTD,931000000,-69000000,1670000000,,,Israel,,,
7404,NCAB GROUP AB (PUBL),303000000,27000000,1674000000,,,Sweden,,,
7405,QINGDAO TIANNENG HEAVY INDUSTRIES,,,1673000000,,,China,,,
7406,CG POWER AND INDUSTRIAL SOLUTIONS,686000000,114000000,1674000000,,,India,,,
7407,VTEX,147000000,-71000000,1664000000,,,UK,,,
7408,ALPHAWAVE IP GROUP PLC,,,1657000000,,,UK,,,
7409,HUYA,1652000000,85000000,1661000000,,,China,,,
7410,TRUSTPILOT GROUP PLC,,,1658000000,,,Denmark,,,
7411,PROTAGONIST THERAPEUTICS,27000000,-125000000,1664000000,118,,USA,,,
7412,REPAY HOLDINGS CORPORATION,219000000,-50000000,1657000000,552,,USA,,,
7413,MIRAIT HOLDINGS CORPORATION,3432000000,184000000,1660000000,12580,,Japan,,,
7414,AMANO CORPORATION,864000000,71000000,1655000000,5123,,Japan,,,
7415,CORTICEIRA AMORIM S.G.P.S,,,1657000000,,,Portugal,https://en.wikipedia.org/wiki/Corticeira_Amorim,,
7416,DOUBLELINE INCOME SOLUTIONS FUND,361000000,359000000,1664000000,,,USA,,,
7417,TIANGONG INTERNATIONAL COMPANY LIMITED,,,1657000000,,,China,,,
7418,CODEXIS,104000000,-21000000,1661000000,261,,USA,,,
7419,LISI,1199000000,44000000,1663000000,,,France,,,
7420,KYUSHU FINANCIAL GROUP,1241000000,122000000,1660000000,4733,,Japan,,,
7421,TOKYU REIT,122000000,56000000,1656000000,,,Japan,,,
7422,CENTRAL EUROPEAN MEDIA ENTERPRISES,,,,,,Bermuda,,,
7423,COSMO ENERGY HOLDINGS,17808000000,1013000000,1657000000,6846,,Japan,,,
7424,THOMSON MEDICAL GROUP,239000000,38000000,1658000000,,,Singapore,,,
7425,LIBERTY HOLDINGS,54000000,-11000000,1656000000,,,South Africa,,,
7426,LINTEC CORPORATION,1874000000,121000000,1664000000,4948,,Japan,,,
7427,ELDORADO GOLD CORPORATION,723000000,-105000000,1657000000,,,Canada,,,
7428,PIPER JAFFRAY COMPANIES,,,,1665,,USA,,,
7429,RADWARE LTD.,,,1657000000,,,Israel,,,
7430,BEIJING URBAN CONSTRUCTION INVESTMENT & DEVELOPMENT,,,1662000000,,,China,,,
7431,E.W. SCRIPPS COMPANY,2283000000,73000000,1660000000,5600,,USA,https://en.wikipedia.org/wiki/E._W._Scripps_Company,,
7432,XINJIANG XINTAI NATURAL GAS,,,1658000000,,,China,,,
7433,RORZE CORPORATION,489000000,94000000,1657000000,6323,,Japan,,,
7434,DBG TECHNOLOGY,,,1663000000,,,China,,,
7435,MAIRE TECNIMONT,2843000000,83000000,1661000000,,,Italy,,,
7436,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY,,,1664000000,,,China,,,
7437,CLIENT SERVICE INTERNATIONAL,,,1656000000,,,China,,,
7438,SALCEF GROUP S.P.A.,,,1659000000,,,Italy,,,
7439,TELECOM PLUS,1139000000,41000000,1655000000,,,UK,https://en.wikipedia.org/wiki/Telecom_Plus,,
7440,YANKER SHOP FOOD,332000000,22000000,1662000000,,,China,,,
"7441,""SINENG ELECTRIC CO.,LTD."",,,1648000000,,,China,,,"
7442,HYZON MOTORS INC.,6000000,-13000000,1654000000,200,,USA,,,
7443,STEICO SE,397000000,48000000,1645000000,,,Germany,,,
7444,NAKANISHI,327000000,74000000,1647000000,1835,,Japan,,,
7445,TERVEYSTALO OYJ,1154000000,80000000,1646000000,,,Finland,,,
7446,NIBC HOLDING,,,,711,,Netherlands,,,
7447,HEIWA CORPORATION,887000000,16000000,1654000000,106,,Japan,,,
7448,INDUSTRIAL LOGISTICS PROPERTIES TRUST,219000000,119000000,1651000000,,,USA,,,
7449,BALTIC CLASSIFIEDS GROUP PLC,,,1646000000,,,UK,,,
7450,CECONOMY AG,21355000000,232000000,1651000000,,,Germany,,,
7451,RUSSEL METALS,3236000000,332000000,1651000000,,,Canada,,,
7452,PT ACE HARDWARE INDONESIA TBK,442000000,48000000,1654000000,17872,,Indonesia,,,
7453,NEXTERS INC.,,,1651000000,,,Russia,,,
7454,DETERRA ROYALTIES LIMITED,183000000,123000000,1654000000,,,Australia,,,
7455,EDIFIER TECHNOLOGY,,,1654000000,,,China,,,
7456,CLARKSON,522000000,59000000,1647000000,,,UK,,,
7457,OXFORD INDUSTRIES,1142000000,131000000,1653000000,4700,,USA,,,
7458,INTER CARS S.A.,,,1650000000,,,Poland,,,
7459,HENAN DAYOU ENERGY CO. LTD,1151000000,187000000,1645000000,,,China,,,
7460,SUPERMARKET INCOME REIT,101000000,95000000,1647000000,,,UK,,,
7461,TELKOM SA SOC,2545000000,157000000,1653000000,,,South Africa,,,
7462,DELPHI TECHNOLOGIES,,,,,,Ireland,,,
7463,ZHEJIANG HUANGMA TECHNOLOGY,,,1648000000,,,China,,,
7464,SPECTRUM ASA,,,1646000000,,,Norway,,,
7465,JAPAN MATERIAL,277000000,49000000,1648000000,,,Japan,,,
7466,BANK FUR TIROL UND VORARLBERG AG,,,,,,Austria,,,
7467,PIEDMONT LITHIUM,0,-13000000,1646000000,,,Australia,,,
7468,JAWS MUSTANG ACQUISITION CORP,,,,,,USA,,,
7469,BANK OF TIANJIN,2642000000,465000000,1642000000,,,China,,,
7470,FOSUN TOURISM GROUP,,,1642000000,,,China,,,
7471,LIONTRUST ASSET MANAGEMENT,289000000,69000000,1636000000,,,UK,https://en.wikipedia.org/wiki/Liontrust_Asset_Management,,
